id,titulo,ano_lancamento,generos,generos_unificados,rating,num_avaliacoes,imagem,descricao,metadados
58359,The Brilliant Healer's New Life in the Shadows,2025,['Fantasy'],['Sci-Fi & Fantasia'],6.84,34093.5,https://cdn.myanimelist.net/images/anime/1211/147335.jpg,"Banido por ser considerado “inútil”, Zenos, um curandeiro autodidata das favelas, transforma o desespero em desafio e abre uma clínica secreta nas sombras da cidade. Com magia inigualável e sem licença, ele cura, conforta e corrige erros, tornando-se discretamente uma lenda. Mas, à medida que seu poder cresce, até mesmo o palácio real percebe. Será que ele conseguirá superar as adversidades e curar um mundo que o deixou de lado?","{'id_original': 58359, 'episodios': 12}"
55072,Kay's Daily Doodles,2023,['Slice of Life'],['Comédia & Slice of Life'],6.84,478.0,https://cdn.myanimelist.net/images/anime/1866/139697.jpg,"Um! Dois! Um dois! Atenção! Agora saudação!  Bem-vindo ao meu ""Metalcrab Café"", Doutor! Eu, Pé de Feijão, sou o gerente aqui, e minhas fofuras cintilantes estão à sua disposição. Diga olá para Rocky, GRANDE...  Aqueles três ali? Você quer dizer Kay, Bubble e Popukar? Não, eles não trabalham aqui, eles só... Bem, por que você não senta e toma um café para descobrir?","{'id_original': 55072, 'episodios': 12}"
54772,Monster But Wild,2023,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.84,1394.0,https://cdn.myanimelist.net/images/anime/1697/134541.jpg,"Azure Sky é um popular jogo online que está ativo há dez anos. Sou um veterano que joga desde o lançamento, e ganhei um prêmio enorme! Depois de abrir o presente... fui transportado para dentro do jogo como o monstro mais fraco!  Para descobrir a verdade e voltar à vida real, o grupo liderado por Dongdong, os NPCs despertos, os jogadores comuns e várias outras forças começam a lutar pelo contato entre os dois mundos.","{'id_original': 54772, 'episodios': 12}"
52482,Sasaki and Peeps,2024,"['Adventure', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.84,25755.5,https://cdn.myanimelist.net/images/anime/1624/139672.jpg,"Sasaki é um funcionário de escritório de meia-idade que vive no Japão. Sentindo-se esgotado pelo enfadonho mundo corporativo, ele vai a um pet shop em busca de um novo companheiro. Lá, ele encontra um adorável pássaro chamado ""Peeps"" e decide levá-lo para casa. Mas Sasaki percebe rapidamente que Peeps não é um pássaro comum... ele é um mago poderoso de outro mundo! Juntos, eles embarcam em uma aventura mágica cheia de espadas e feitiçaria.","{'id_original': 52482, 'episodios': 12}"
51084,I Wanna,2022,[],[],6.84,437.5,https://cdn.myanimelist.net/images/anime/1239/121042.jpg,"Vampiros são demônios que sugam sangue hipnotizando humanos. Toda vez que eles hipnotizam, seus olhos ficam azuis. Os vampiros desaparecerão em 10 anos se violarem o tabu de matar sua própria espécie ou matar humanos. Jun Ho é um vampiro que cometeu um tabu no passado e a única maneira de quebrar a maldição é beber sangue puro e se tornar um ser humano. No entanto, isso só funciona se o vampiro ganhar o coração daquele humano e Min Hyun for quem carrega o sangue. Abre uma história de amor entre os dois jovens.","{'id_original': 51084, 'episodios': 1}"
39429,Girls & Panzer: Saishuushou Part 1 - Fushou Akiyama Yukari no Sensha Kouza,2018,[],[],6.84,473.0,https://cdn.myanimelist.net/images/anime/1060/99513.jpg,Três pacatas donas de casa bolam um roubo ao supermercado local para sair do buraco e conquistar a independência.,"{'id_original': 39429, 'episodios': 1}"
37259,Hanebado!,2018,['Sports'],[],6.84,38657.0,https://cdn.myanimelist.net/images/anime/1288/93432.jpg,"Apesar de ter muito potencial para o badminton, Ayano Hanesaki prefere evitar o esporte. Mas ao conhecer Nagisa Aragaki, uma veterna que passa cada minuto de sua vida aperfeiçoando suas jogadas, ela se sente inspirada. Motivada por seu treinador Tachibana Kentarou, Ayano e Nagisa entram em quadra, disputando partidas emocionantes contra oponentes e rivais incríveis!","{'id_original': 37259, 'episodios': 13}"
49793,Azur Lane: Queen's Orders,2023,"['Sci-Fi', 'Slice of Life']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.84,1350.5,https://cdn.myanimelist.net/images/anime/1602/133747.jpg,"Devido a uma grave fadiga e exaustão, a comandante da Azur Lane desmaia e entra em coma. Para evitar que a inquietação e a ansiedade se instalem, a secretária Rainha Elizabeth decide assumir secretamente o papel do comandante ao lado de sua amiga de longa data Warspite e de algumas poucas selecionadas.  No entanto, Rainha Elizabeth logo percebe que assumir o papel de líder está longe de ser uma tarefa fácil. Enquanto ela se esforça para garantir que tudo corra bem ao mesmo tempo em que mantém a verdade oculta, a situação gradualmente piora, com mais garotas-navio começando a suspeitar do paradeiro do comandante.","{'id_original': 49793, 'episodios': 2}"
38301,The Magnificent Kotobuki,2019,"['Action', 'Adventure']",['Ação & Aventura'],6.84,5760.0,https://cdn.myanimelist.net/images/anime/1252/96179.jpg,"Em uma terra desolada e devastada, as pessoas sobrevivem cooperando e comercializando bens e suprimentos. O Esquadrão Kotobuki ganha a vida como guarda-costas de aluguel. Lideradas por uma líder de esquadrão rigorosa, mas bela, um comandante não confiável e uma chefe de manutenção verdadeiramente habilidosa, o animado grupo de pilotos do esquadrão voam para combater os piratas aéreos enquanto os motores de seus aviões Hayabusa soam nos céus.","{'id_original': 38301, 'episodios': 12}"
60531,My Awkward Senpai,2025,"['Comedy', 'Romance']","['Romance', 'Drama & Narrativo', 'Comédia & Slice of Life']",6.83,3074.0,https://cdn.myanimelist.net/images/anime/1257/152233.jpg,"Kannawa-senpai pode ser considerada várias coisas, mas boa de conversa definitivamente não é uma delas. Pelo menos até ela conhecer Kamegawa, novato na empresa. Ele é fofo, um pouco nerd e fácil de conversar. Como essa senpai sem jeito vai conseguir lidar com esses novos sentimentos!?","{'id_original': 60531, 'episodios': 12}"
59433,A Moment but Forever,2024,"['Action', 'Fantasy', 'Romance']","['Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.83,110.0,https://cdn.myanimelist.net/images/anime/1253/144554.jpg,"A Deusa do Deus Máquina desceu à terra para recuperar a mão de Deus, quebrou as regras e mudou seu destino contra a vontade do céu, e experimentou um caso de amor incomparável, alcançando uma colheita dupla na carreira e no amor. Vamos ver como a heroína que conseguiu o roteiro do gibi do garoto de sangue quente usa as habilidades da máquina para contra-atacar por todo o caminho, o que é emocionante e cheio de risadas.","{'id_original': 59433, 'episodios': 14}"
53026,Synduality: Noir,2023,['Sci-Fi'],['Sci-Fi & Fantasia'],6.83,7242.0,https://cdn.myanimelist.net/images/anime/1464/134806.jpg,"O ano é 2242. O Kanata quer ser Nômade e encontra a Noir, uma Magus pifada que não tem memórias. Depois que a Noir brilha numa batalha contra os Eliminadores, o Kanata se junta a ela e descobre o que é preciso para ser Nômade.","{'id_original': 53026, 'episodios': 12}"
52623,Myth of Eternity,2022,"['Action', 'Adventure', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.83,191.0,https://cdn.myanimelist.net/images/anime/1971/127030.jpg,"Um garoto de cidade pequena cuja semente espiritual foi abolida inesperadamente ganhou o favor dos tesouros antigos. Em um mundo próspero de artes marciais, em uma situação de crise, o que Wang Hao, que está no centro do redemoinho, deve fazer?","{'id_original': 52623, 'episodios': 280}"
36148,Wangu Xian Qiong,2017,"['Adventure', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.83,766.5,https://cdn.myanimelist.net/images/anime/2/87335.jpg,"O Dao Celestial é eterno, porém a vida é limitada, fazendo do céu e da terra peças de um tabuleiro de xadrez.  Gu Hai do século 21 foi levado para outro mundo. Gu Hai se tornou um oponente formidável na área de comércio. Em tempos de guerra, ele cria estratégias para o Império Chen contra o Império Song.  Uma fada do céu se interessou por ele e lhe deu uma missão para completar em sua jornada. No entanto, isso pode trazer turbulência e caos ao mundo.","{'id_original': 36148, 'episodios': 12}"
38256,Magia Record: Puella Magi Madoka Magica Side Story,2020,"['Drama', 'Suspense']",['Drama & Narrativo'],6.83,30923.5,https://cdn.myanimelist.net/images/anime/1786/104783.jpg,"Em troca da realização de um desejo, as Garotas Mágicas lutam entre si, sem que o resto do mundo saiba. Mas Iroha Tamaki não consegue lembrar o desejo que fez. ""O que foi que eu desejei quando virei uma garota mágica?"" Há um vazio em sua vida. Algo de importante foi perdido. Mas ela continua a lutar todos os dias, mesmo sem saber o porquê. Até que um rumor começa a se espalhar entre as Garotas. ""As Garotas que vão pra Kamihama encontram a salvação."" Kamihama, a cidade onde as Garotas Mágicas se reúnem. É lá que começa a história de Iroha Tamaki, em busca de um desejo perdido.","{'id_original': 38256, 'episodios': 13}"
35928,Devils' Line,2018,"['Action', 'Drama', 'Romance', 'Supernatural']","['Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.83,61078.5,https://cdn.myanimelist.net/images/anime/1053/98838.jpg,"Vampiros parecem estar vivendo entre os humanos, mas isto ainda é uma dúvida para o governo pois suas aparências são idênticas a nós e não precisam beber sangue. Mas quando eles tem algum desejo ou se irritam, podem se tornar monstros incontroláveis. Acompanhamos Tsukasa, um estudante universitário que foi resgatado do ataque de um vampiro, e Anzai, seu salvador e membro de uma força-tarefa policial sombria o qual se especializaram em crimes relacionados a estes seres.","{'id_original': 35928, 'episodios': 12}"
11837,Zetman,2012,"['Action', 'Drama', 'Horror', 'Romance', 'Sci-Fi']","['Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.83,32100.5,https://cdn.myanimelist.net/images/anime/1955/123132.jpg,"Zetman conta a estória de Jin, um garoto de rua criado por um senhor que ele chama de vovô, que após estranhos eventos que culminam com a morte do vovô acaba por descobrir que ele não é um humano normal, e tudo indica que ele é fruto de um projeto secreto denominado Z.E.T , da Corporação Amagi. Mas o que ele realmente é, e quais seus verdadeiros poderes?","{'id_original': 11837, 'episodios': 13}"
7817,Yamada's First Time: B Gata H Kei,2010,"['Comedy', 'Romance', 'Ecchi']","['Romance', 'Drama & Narrativo', 'Comédia & Slice of Life']",6.83,113094.5,https://cdn.myanimelist.net/images/anime/1687/123304.jpg,"A história é sobre uma garota safadinha chamada Yamada que pretende criar 100 amigos de sexo durante seu terceiro grau de estudo. Yamada é bonita e bem popular entre os estudantes, mas ela ainda é virgem e está longe de cumprir sua meta, pois sua personalidade muda completamente para uma garota tímida e difícil diante dos homens, mesmo sendo super pervertida na sua imaginação… Ciente desse seu defeito, ela acaba decidindo partir para cima de Kosuda Takashi, um rapaz modesto da mesma classe, que ela considera mais apropriado para sua primeira relação.","{'id_original': 7817, 'episodios': 12}"
43626,Peerless Martial Spirit,2020,"['Action', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.83,383.5,https://cdn.myanimelist.net/images/anime/1183/110438.jpg,"O jovem Chen Feng, seu dantian é como o ferro, incapaz de praticar. Só o mentor não abandona e não quer que o mestre seja morto pelo forte. Desde então, ninguém vai protegê-lo e ser intimidado por outros. Chen Feng se dedicou a guardar a tumba por cinco anos, apenas para descobrir que o mestre havia morrido em uma morte fingida e encontrou o sangue de dragão supremo deixado pelo mestre, o misterioso tripé antigo. Desde então, Chen Feng se ergueu contra o céu e embarcou no caminho de encontrar um mestre e se tornar um homem forte.","{'id_original': 43626, 'episodios': 440}"
23945,Magimoji Rurumo,2014,"['Comedy', 'Supernatural', 'Ecchi']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life', 'Terror & Suspense']",6.83,16397.0,https://cdn.myanimelist.net/images/anime/8/64443.jpg,"Shibaki é um garoto do ensino médio, cujo único interesse é meninas. Só que ele foi marcado como o garoto mais hentai na escola e as meninas evitá-lo como uma praga. Um dia ele encontra um livro na biblioteca sobre como convocar bruxas. Ele tenta-lo como uma brincadeira, mas que acaba por ser a coisa real. Um aprendiz de bruxa chamada Rurumo parece conceder-lhe um desejo. Shibaki ajuda Rurumo e ela, em troca se recusa a tomar sua alma. (Esta parte desta história aconteceu antes do início da chapter1) Quando a história começa, Shibaki deseja que ele poderia ver Rurumo novamente. Seus desejos é concedido imediatamente como Rurumo cai do céu e terras acidente em frente a ele. Ele descobre que, como castigo por não levar a sua alma ela foi rebaixado a um demônio aprendiz. Agora, ela deve completar a tarefa de conseguir Shibaki usar até 666 bilhetes mágicos que concedem desejos antes que ela possa se ​​tornar uma bruxa novamente. No entanto, o que ela não sabe é que cada vez que ele usa um bilhete que encurta sua vida. Quando o último bilhete é usado para cima, Shibaki vai morrer. Shibaki sabe disso porque conhece o gato preto de Rurumo Chiro dizer a ele como parte do “contrato” para dar-lhe os bilhetes. Agora, Shibaki tem uma escolha, faça um desejo e ajudar Rurumo tornar uma bruxa novamente ou resistir à tentação e tentar salvar sua própria vida.","{'id_original': 23945, 'episodios': 12}"
17827,A Good Librarian Like a Good Shepherd,2014,['Romance'],"['Romance', 'Drama & Narrativo']",6.83,29906.5,https://cdn.myanimelist.net/images/anime/9/75230.jpg,"Quando jovem, Kyoutaro queria ler todos os livros mágicos do mundo, mas eles estavam na biblioteca mágica. Para chegar até lá, ele ouviu dizer que tinha de ser gentil com todos e fazer as pessoas felizes. Ele recebeu um marcador de livros, que seria a entrada para a biblioteca.","{'id_original': 17827, 'episodios': 12}"
44410,Knights on Debris,2020,"['Action', 'Fantasy', 'Sci-Fi']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.83,238.0,https://cdn.myanimelist.net/images/anime/1505/116189.jpg,"No futuro, a exploração humana do universo entrou em uma era próspera. O engenheiro Chen Mo inicialmente pensou que iria chegar a um novo mundo desenvolvido pela humanidade - a Estrela de Nohara em uma espaçonave interestelar. Inesperadamente, quando ele acorda, Ye Yuan Xing se torna parte de uma terra despedaçada e seus companheiros se tornam um monstro monstruoso. Chen Mo não tinha ideia de que por várias centenas de anos dormindo em uma cabana inativa, os humanos formaram uma federação interestelar, e o planeta selvagem se transformou em carvão. Por que ainda estou vivo? ——Com inúmeras perguntas, Chen Mo aprimorou seus quatro assistentes robóticos com diferentes personalidades e funções. Com sua ajuda, eles lutam contra monstros para sobreviver todos os dias, estocam suprimentos e se preparam para retornar à Terra. No entanto, uma mulher alienígena que cai do céu interfere completamente em seus planos de retornar.","{'id_original': 44410, 'episodios': 7}"
16512,Devil Survivor 2 The Animation,2013,"['Action', 'Supernatural', 'Suspense']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.83,40534.0,https://cdn.myanimelist.net/images/anime/11/47191.jpg,"Hibiki, Daichi  voltavam para casa após um dia de aula com um exame simulado quando eles recebem uma mensagem em seus celulares ao mesmo tempo, a mensagem era de um site misterioso que previa as mortes de pessoas e isso estava incluindo os três adolescentes. Após isso criaturas chamadas Septentriones invadem o Japão e começam a atacar todo o país, somente os Devil Summoners podem deter esses terríveis inimigos e os três garotos acabam entrando no meio dessa confusão.","{'id_original': 16512, 'episodios': 13}"
10155,Dog Days,2011,"['Action', 'Adventure', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.83,44506.5,https://cdn.myanimelist.net/images/anime/9/75378.jpg,"A história se passa num mundo de fantasia medieval habitado por gente que tem orelhas de animais e existem dois países em plena guerra. Já sabendo que o reino Biscotti não consegue resistir mais à invasão do reino vizinho Galette, a princesa Millefiore decide invocar o herói de outro mundo. Quem acabou sendo escolhido foi Sink Izumi, um garoto normal que estuda e vive na Terra. Com as técnicas que Sink aprendeu do circo, será que conseguirá cumprir o seu dever de ""herói"" salvando o reino e a princesa do perigo?","{'id_original': 10155, 'episodios': 13}"
56923,Chillin' in Another World with Level 2 Super Cheat Powers,2024,"['Adventure', 'Fantasy', 'Romance']","['Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.82,59877.0,https://cdn.myanimelist.net/images/anime/1103/142513.jpg,"O Reino Mágico de Klyrode convoca centenas de heróis de outros mundos todos os anos para lutar na guerra contra a Escuridão e seu exército de demônios poderosos. Banaza é um desses heróis, convocado da Royal Capital Paluma, mas algo não está certo – Banaza é apenas um comerciante comum. Ele não tem magia, não tem habilidade de luta e seus pontos de habilidade são péssimos. Pior ainda, um acidente o deixa impossibilitado de voltar para casa! Rejeitado como herói e preso em outro mundo, abandonado nos confins do reino por um rei cruel que só quer que ele vá embora, o destino de Banaza parece bastante sombrio. Mas o que acontecerá quando o candidato a herói fracassado passar a ter superpoderes de trapaça ao atingir o nível dois?","{'id_original': 56923, 'episodios': 12}"
33421,Hitori no Shita - The Outcast,2016,"['Action', 'Supernatural']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.82,33074.0,https://cdn.myanimelist.net/images/anime/12/80346.jpg,"Cho Soran leva uma vida comum de um estudante universitário, até o dia em que se vê preso em um incidente terrível que aconteceu em uma pequena aldeia. Enquanto caminhava por um cemitério, Cho Soran é atacado por zumbis. Quando achava que tudo estava acabado, uma misteriosa garota portando uma espada surge e o salva, desaparecendo logo em seguida. Este estranho encontro vai mudar drasticamente o destino Cho Soran.","{'id_original': 33421, 'episodios': 12}"
29785,"Actually, I am...",2015,"['Comedy', 'Romance', 'Supernatural']","['Comédia & Slice of Life', 'Romance', 'Drama & Narrativo', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.82,67013.5,https://cdn.myanimelist.net/images/anime/8/74042.jpg,"Asahi é um estudante do ensino médio que não consegue guardar um segredo. Um dia, ele vê a garota de quem gosta abrindo um enorme par de asas nas costas. Ela lhe explica que ele é um vampiro e que só pôde frequentar uma escola normal com a condição de que ninguém descobrisse sua verdadeira identidade.","{'id_original': 29785, 'episodios': 13}"
27727,Cute High Earth Defense Club LOVE!,2015,"['Comedy', 'Fantasy']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.82,17305.0,https://cdn.myanimelist.net/images/anime/10/68451.jpg,"Esta é a história dos membros do ""Clube de Defesa da Terra"", também conhecido como um ""clube para não se fazer nada"", do Colégio Binan. Certo dia, porém, os membros do clube estão no banho quando, subitamente, surge uma criatura misteriosa! Essa criatura pede aos rapazes ajuda para proteger a Terra. No dia seguinte, na escola, cada um dos membros do clube recebe um bracelete mágico que os envolve com uma brilhante e magnífica luz.","{'id_original': 27727, 'episodios': 12}"
44942,Record of Ragnarok,2021,"['Action', 'Drama', 'Fantasy']","['Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.82,103790.0,https://cdn.myanimelist.net/images/anime/1456/115123.jpg,"Antes de ser eliminada pelos deuses, a humanidade tem uma última chance de provar que merece viver.","{'id_original': 44942, 'episodios': 12}"
35905,The Ryuo's Work is Never Done!,2018,['Comedy'],['Comédia & Slice of Life'],6.82,44173.0,https://cdn.myanimelist.net/images/anime/12/89979.jpg,"Kuzuryu Yaichi é o jogador mais jovem de shogi a conseguir o título de Ryuo. Quando ele está na pior, uma menina chamada Hinatsuru Ai aparece em sua casa, pedindo para ser sua discípula. O entusiasmo sincero de Ai ajuda Yaichi a redescobrir a paixão que ele tinha começado a perder.","{'id_original': 35905, 'episodios': 12}"
49873,The Success Of Empyrean Xuan Emperor,2021,"['Action', 'Adventure', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.82,378.5,https://cdn.myanimelist.net/images/anime/1880/117911.jpg,"Wang Fan, que possui a Técnica do Imperador Empyrean Xuan de origem nas artes marciais, era originalmente um estudante comum da Academia Huang Jin. Para vingar seu irmão, ele colocou a máscara de prata do rei tigre. A partir de então, há mais um rei tigre prateado que ameaça o mundo! Meu nome é Wang Fan, o rei do rei, o Fan comum. Coloque a máscara, Ele é o Rei do Tigre Prateado. Tire a máscara, Ele é o Fan Wang comum.","{'id_original': 49873, 'episodios': 40}"
59265,Magic Maker: How to Make Magic in Another World,2025,['Fantasy'],['Sci-Fi & Fantasia'],6.81,17556.0,https://cdn.myanimelist.net/images/anime/1802/146725.jpg,"Na noite do seu 30º aniversário, o sonho de um homem de usar magia se torna realidade depois que ele inesperadamente morre. Ele acorda como Sion, um jovem garoto em outro mundo. Ele e sua irmã mais velha, Marie, são filhos de uma família nobre que governa a região. Depois de receber mensagens conflitantes do seu pai, Sion e Marie partem em uma aventura para descobrir a magia.","{'id_original': 59265, 'episodios': 12}"
53163,Too Cute Crisis,2023,"['Comedy', 'Sci-Fi']","['Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.81,7433.5,https://cdn.myanimelist.net/images/anime/1332/134658.jpg,"A história acompanha Liza Luna, uma emissária do império Azatos que foi enviada para destruir a Terra. Por mais que acreditasse ser uma tarefa fácil devido ao baixo nível das civilizações do nosso planeta, Liza vê seus planos ruírem ao encontrar um simples gato e perceber que não será nada fácil eliminar um lugar com tantas criaturas fofas.","{'id_original': 53163, 'episodios': 12}"
17741,A Town Where You Live,2013,"['Drama', 'Romance']","['Romance', 'Drama & Narrativo']",6.81,32773.0,https://cdn.myanimelist.net/images/anime/1829/144852.jpg,"Na primavera, Eba Yuzuki decidiu frequentar o colegial no interior. Quando a garota da cidade começa a viver de favor na casa de Kirishima Haruto, ele ficou bem irritado no começo, mas com o decorrer do verão e a aproximação do inverno, eles passaram a se entender maravilhosamente e ficaram muito próximos. Então Yuzuki teve de voltar para Tóquio, apesar de Haruto ter implorado para que ficasse. Algum tempo depois, Haruto decide ir para Tóquio para cursar o colegial e viver junto de sua irmã. O que um garoto do interior pode esperar agora vivendo na cidade grande com pessoas desconhecidas e infinitas possibilidades?","{'id_original': 17741, 'episodios': 12}"
50538,Qi Refining for 3000 Years,2022,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.81,706.5,https://cdn.myanimelist.net/images/anime/1201/119940.jpg,"Aos dezessete anos, Bai já atingiu o nível dez da etapa de Qi Refining, prestes a avançar. Que gênio!  Três mil anos depois, Bai já atingiu o nível 66,66a da Qi Refining... ainda... ainda não há sinal de ruptura. De Grandmaster a ""Grand-Monster"", ele ainda pode ser um mau-ss mesmo quando preso no palco de novatos por três mil anos!","{'id_original': 50538, 'episodios': 16}"
36864,My Sweet Tyrant,2018,"['Comedy', 'Romance']","['Romance', 'Drama & Narrativo', 'Comédia & Slice of Life']",6.81,41858.5,https://cdn.myanimelist.net/images/anime/1404/90601.jpg,"Atsuhiro “Akkun” Kagari é o típico namorado tsundere: por fora, parece frio e grosseiro, mas por dentro, está completamente apaixonado pela doce e gentil Non Katagiri. Apesar de agir de forma dura por pura vergonha, Akkun não consegue esconder seus verdadeiros sentimentos — e acaba demonstrando amor de jeitos… bem inusitados.  De segui-la pelas ruas para tirar fotos escondido até ouvir suas conversas às escondidas, ele é praticamente um stalker da própria namorada! Ainda assim, Katagiri acha tudo isso adorável e entende que, por trás das atitudes estranhas, há um coração cheio de amor. Mesmo que os amigos achem o casal um pouco fora do comum, ela ama seu “doce tirano” exatamente como ele é.","{'id_original': 36864, 'episodios': 25}"
33023,Touken Ranbu - Hanamaru,2016,"['Action', 'Comedy', 'Fantasy']","['Ação & Aventura', 'Sci-Fi & Fantasia', 'Comédia & Slice of Life']",6.81,10890.5,https://cdn.myanimelist.net/images/anime/6/81989.jpg,"No ano de 2205, revisionistas históricos começam a ameaçar mudar o passado. Proteger a história torna-se a missão de um bando de guerreiros que foram trazidos de volta à vida, incluindo o glamuroso Kashu Kiyomitsu e o gentil Yamatonokami Yasusada. Longe das batalhas, estes legendários espadachins de diferentes eras levam vidas encantadoras.","{'id_original': 33023, 'episodios': 12}"
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,2020,['Sci-Fi'],['Sci-Fi & Fantasia'],6.81,11024.0,https://cdn.myanimelist.net/images/anime/1677/106540.jpg,"Logo depois da segunda Division Rap Battle, protestos e máfias infestam as cidades. Os criminosos sentiram que estavam quase que sob efeito de um feitiço. Um novo grupo de DJs, TBH, surge por trás dos incidentes. Agora os Buster Bros!!!, MAD TRIGGER CREW, Fling Posse, Matenro, e dois novos grupos—Dotsuitare Honpo e Bad Ass Temple— vão encarános na versão Underground do Division Rap Battle!","{'id_original': 40803, 'episodios': 13}"
6973,Night Raid 1931,2010,['Action'],['Ação & Aventura'],6.81,6559.5,https://cdn.myanimelist.net/images/anime/7/24229.jpg,"A história se passa em Xangai, em 1931, quando o Exército Imperial Japonês foi despachado para a China continental, devido à relativamente recente, Primeira Guerra Sino-Japonesa, Guerra Russo-Japonesa, e da Primeira Guerra Mundial. Nesta cidade cosmopolita, de intriga, há uma organização de espionagem militar especial chamada “Sakurai Kikan” que já foi enterrado na história.","{'id_original': 6973, 'episodios': 13}"
21511,KanColle,2015,"['Action', 'Sci-Fi']","['Ação & Aventura', 'Sci-Fi & Fantasia']",6.81,46963.5,https://cdn.myanimelist.net/images/anime/4/73954.jpg,"A história se passa em um mundo onde a humanidade perdeu o controle dos mares. A ameaça que tomou os mares é a chamada “Frota do Mar Profundo”. Os únicos que podem combater essa ameaça são as Kan-musume, garotas que possuem o espírito dos navios de épocas passadas. A base para a frota que luta contra a “Frota do Mar Profundo” é a Chinjufu. Lá, muitas kan-musume se reúnem para viverem juntas e treinarem. Um dia, uma Kan-musume da classe Destruidora chega a Chinjufu. Seu nome é Fubuki. “Eu sou Fubuki! Prazer em conhecê-las”. A história de Fubuki, assim como a história das Kan-musume, começa agora.","{'id_original': 21511, 'episodios': 12}"
6324,Omamori Himari,2010,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Comédia & Slice of Life', 'Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia', 'Terror & Suspense']",6.81,62022.5,https://cdn.myanimelist.net/images/anime/11/22525.jpg,"Sete anos atrás, os pais de Amakawa Yuuto morreram deixando-o sozinho sem um parente. Desde então, sua amiga de infância, Kuzaki Rinko, tem o acordado, cozinhado e cuidando dele. A única coisa que ele tem de relativo é um amuleto misterioso, uma bola vermelha, entregue pelo avô como um ""amuleto de boa sorte"". Dito que depois do décimo sexto aniversário, o amuleto não seria mais capaz de protegê-lo de espíritos malignos, então a Himari entra na vida do Yuuto. Um espírito gato-samurai e caçadora de demônios que jura protegê-lo, mas tem apenas um problema: o Yuuto tem uma severa alergia a gatos.","{'id_original': 6324, 'episodios': 12}"
37210,How Not to Summon a Demon Lord,2018,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']","['Comédia & Slice of Life', 'Romance', 'Drama & Narrativo', 'Ação & Aventura', 'Sci-Fi & Fantasia']",6.81,226092.0,https://cdn.myanimelist.net/images/anime/1649/93412.jpg,"Takuma Sakamoto era tão poderoso no MMORPG Cross Reverie que seus colegas o chamavam de ""rei dos demônios."" Um dia, ele é invocado para outro mundo na forma de seu avatar, onde encontra duas garotas discutindo pra saber quem é que, de fato, o invocou. Elas lançam um feitiço para adestrar feras invocadas, mas ele ativa sua habilidade de Refletir Feitiços e acaba escravizando as garotas para si! E assim, o rei dos demônios (de araque) e seus poderes cósmicos e fenomenais entram em uma aventura de outro mundo!","{'id_original': 37210, 'episodios': 12}"
