id,titulo,ano_lancamento,generos,rating,num_avaliacoes,imagem,descricao,metadata
36044,Finding Paradise,2017,"Adventure, Point-and-click, Puzzle, Arcade, Role-playing (RPG), Drama, Science fiction, Indie",86.52,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co24h6.jpg,A story-driven experience about two doctors traversing through a dying man's memories to artificially fulfill his last wish.,"{""slug"": ""finding-paradise"", ""igdb_url"": ""https://www.igdb.com/games/finding-paradise"", ""plataformas"": [""Xbox Series X|S"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""PlayStation 5"", ""Mac"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Arcade"", ""Role-playing (RPG)"", ""Drama"", ""Science fiction"", ""Indie""]}"
27744,House Flipper,2018,"Business, Simulator, Non-fiction, Indie",65.34,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co4xdy.jpg,"House Flipper is a unique chance to become the one-man renovating crew. You've got to earn it around here before you purchase your first property. No worries though! Luckily, there's plenty of work at your fingertips! Take job offers from nearby residents to clean up, paint walls, install heaters, showers, and air conditioners, or even furnish their whole property! Once the grateful clients pay you for your solid work, it's time to get your own house.","{""slug"": ""house-flipper"", ""igdb_url"": ""https://www.igdb.com/games/house-flipper"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Business"", ""Simulator"", ""Non-fiction"", ""Indie""]}"
14761,Rain World,2017,"Adventure, Survival, Platform, Horror, Action, Mystery, Open world, Science fiction, Indie",68.87,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co24pm.jpg,"Rain World is a survival platformer set in an abandoned industrial environment ravaged by a shattered ecosystem. Bone-crushingly intense rains pound the surface, making life as we know it almost impossible. The creatures in this world hibernate most of the time, but in the few brief dry periods they go out in search of food.","{""slug"": ""rain-world"", ""igdb_url"": ""https://www.igdb.com/games/rain-world"", ""plataformas"": [""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Survival"", ""Platform"", ""Horror"", ""Action"", ""Mystery"", ""Open world"", ""Science fiction"", ""Indie""]}"
10592,Neighbours from Hell 2: On Vacation,2004,"Adventure, Stealth, Strategy, Arcade, Action, Comedy",69.6,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co9x12.jpg,"The reality TV show of neighbourly nastiness and community commotion moves on to the next round.  The Neighbour from Hell wants to enjoy an undeserved holiday – reason enough for Woody and the camera team to sneak along onto the cruise liner to make the nasty neighbour's holiday a living hell. This time, the neighbour's mum has joined him, and she is taking good care of her baby.  Get the Neighbour from Hell into his mum's and fellow travellers' bad books, play tricks on him and give free reign to your vengeance.","{""slug"": ""neighbours-from-hell-2-on-vacation"", ""igdb_url"": ""https://www.igdb.com/games/neighbours-from-hell-2-on-vacation"", ""plataformas"": [""PC (Microsoft Windows)""], ""raw_genres"": [""Adventure"", ""Stealth"", ""Strategy"", ""Arcade"", ""Action"", ""Comedy""]}"
6072,Styx: Master of Shadows,2014,"Adventure, Stealth, Strategy, Action, Role-playing (RPG), Fantasy",73.11,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co2h1n.jpg,"Styx: Master of Shadows is an infiltration game with RPG elements taking place in a dark fantasy universe, where you sneak, steal and assassinate your way through as Styx, a Goblin two-centuries of age. Deep inside the vertiginous and multi-layered forsaken Tower of Akenash, where Humans and Elves protect the World-Tree, source of the Amber – a powerful and magical golden sap – is hidden Styx’ chance to understand his true origin... and to make a fortune at the same time.","{""slug"": ""styx-master-of-shadows"", ""igdb_url"": ""https://www.igdb.com/games/styx-master-of-shadows"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Stealth"", ""Strategy"", ""Action"", ""Role-playing (RPG)"", ""Fantasy""]}"
5941,ObsCure,2004,"Horror, Adventure, Survival, Action",73.48,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co9824.jpg,"For some time now, Leafmore High School has been the setting for unexplained disappearances. In this survival horror game, you take control of a group of 5 American students. With your friends, you try to unravel the mysterious happenings at this unremarkable-looking school. The night will be long and survival will not be easy...  A few years ago, strange things started occurring in the usually quiet American school of Leafmore. Some students are said to have heard awful screams, and there is the talk of mysterious disappearances. After one of their friends mysteriously disappears, a group of students decides to investigate the disturbing events. One evening after class, they stay behind and are locked inside the school, determined to discover what is going on. Down long, dimly-lit corridors and in dark classrooms, Shannon, Kenny, Ashley, Stan, and Josh will try to find out why their school has become so terrifying - and will try to stay alive.","{""slug"": ""obscure"", ""igdb_url"": ""https://www.igdb.com/games/obscure"", ""plataformas"": [""Xbox"", ""PC (Microsoft Windows)"", ""PlayStation 2""], ""raw_genres"": [""Horror"", ""Adventure"", ""Survival"", ""Action""]}"
4158,Sonic Riders,2006,"Science fiction, Racing",67.35,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co3vnv.jpg,"Sonic Riders is the fourth racing game in the Sonic the Hedgehog series, preceded by Sonic Drift, Sonic Drift 2 and Sonic R.  The game was released to start off the 15th anniversary of the release of the Sonic the Hedgehog series. For a short while, the Microsoft Xbox version of the game was released with a free Sonic X DVD. This game introduces five new playable characters, the Babylon Rogues and the E-10000 series. A sequel to Sonic Riders, entitled Sonic Riders: Zero Gravity, was released in 2008 for the Wii and PlayStation 2, followed by the Kinect-required game Sonic Free Riders for the Xbox 360 in 2010. This was the last Sonic the Hedgehog game for the GameCube and Microsoft Xbox.","{""slug"": ""sonic-riders"", ""igdb_url"": ""https://www.igdb.com/games/sonic-riders"", ""plataformas"": [""Xbox"", ""Nintendo GameCube"", ""PC (Microsoft Windows)"", ""PlayStation 2""], ""raw_genres"": [""Science fiction"", ""Racing""]}"
2335,Mario Party DS,2007,"Adventure, Party, Strategy, Puzzle, Card & Board Game, Turn-based strategy (TBS)",66.02,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co1wnx.jpg,"He's captured Mario and his friends in his pursuit of a crystal that the group collected when it fell from the sky, and he doesn't hesitate to shrink them to miniature size to get rid of them and get his hands on the other four crystals. The mini-heroes have to find the crystals before he does, making their way through giant environments filled with enormous creatures. The single-player campaign takes place in five different settings, each of them ending with a boss. As usual, players have to collect coins and stars, at the same time escaping dangers such as Piranha Plants and other classic creatures from the Mario universe.","{""slug"": ""mario-party-ds"", ""igdb_url"": ""https://www.igdb.com/games/mario-party-ds"", ""plataformas"": [""Wii U"", ""Nintendo DS""], ""raw_genres"": [""Adventure"", ""Party"", ""Strategy"", ""Puzzle"", ""Card & Board Game"", ""Turn-based strategy (TBS)""]}"
2241,Pikmin 3,2013,"Real Time Strategy (RTS), Adventure, Science fiction, Action",82.82,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co1p9e.jpg,"Explore an alien world like no other in the third edition of Nintendo's strategic adventure series. In Pikmin 3, players take command of three explorers and a legion of adorable Pikmin in a fight for survival. By employing the unique abilities of these tiny Pikmin creatures, players will solve puzzles, battle dangerous predators, and recover food needed to save the explorers’ depleted home planet.","{""slug"": ""pikmin-3"", ""igdb_url"": ""https://www.igdb.com/games/pikmin-3"", ""plataformas"": [""Wii U""], ""raw_genres"": [""Real Time Strategy (RTS)"", ""Adventure"", ""Science fiction"", ""Action""]}"
825,Saints Row,2006,"Adventure, Action, Comedy, Open world, Shooter, Racing",74.94,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co2w7c.jpg,"Saints Row takes place in the fictional city of Stilwater, where the main character is involved in a conflict between four rival gangs. Despite the protagonist's attempts to remain uninvolved, you are drawn into the conflict and become a member of the Third Street Saints. As the game progresses, you go to war with Los Carnales, the Westside Rollers, and the Vice Kings, gaining status within the gang and taking over the city in the process.","{""slug"": ""saints-row"", ""igdb_url"": ""https://www.igdb.com/games/saints-row"", ""plataformas"": [""Xbox 360""], ""raw_genres"": [""Adventure"", ""Action"", ""Comedy"", ""Open world"", ""Shooter"", ""Racing""]}"
238,Riven: The Sequel to Myst,1997,"Adventure, Point-and-click, Puzzle, Mystery, Drama, Fantasy, Science fiction",83.49,86,https://images.igdb.com/igdb/image/upload/t_cover_big/co2jlf.jpg,"Prepare to enter a world ""torn asunder"" by timeless, unresolved conflicts--a world of incomparable beauty, intrigue, and betrayal. Prepare to go to Riven. Journey through vast, awe-inspiring landscapes, where clouds sit nestled in a deep blue sky and the rolling sea waters shimmer from bright morning sunlight. But be forewarned: nothing is quite as it seems.","{""slug"": ""riven-the-sequel-to-myst"", ""igdb_url"": ""https://www.igdb.com/games/riven-the-sequel-to-myst"", ""plataformas"": [""Windows Mobile"", ""PC (Microsoft Windows)"", ""Mac"", ""Sega Saturn"", ""PlayStation""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Mystery"", ""Drama"", ""Fantasy"", ""Science fiction""]}"
317407,Battlefield 6,2025,"Shooter, Action, Warfare",78.89,85,https://images.igdb.com/igdb/image/upload/t_cover_big/coa5zt.jpg,"The ultimate all-out warfare experience. In a war of tanks, fighter jets, and massive combat arsenals, your squad is the deadliest weapon.","{""slug"": ""battlefield-6"", ""igdb_url"": ""https://www.igdb.com/games/battlefield-6"", ""plataformas"": [""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 5""], ""raw_genres"": [""Shooter"", ""Action"", ""Warfare""]}"
262186,Delta Force,2024,"Tactical, Shooter, Action, Warfare",77.35,85,https://images.igdb.com/igdb/image/upload/t_cover_big/coa98y.jpg,Delta Force is a free-to-play multiplayer tactical first-person shooter reboot of the Delta Force series.,"{""slug"": ""delta-force--1"", ""igdb_url"": ""https://www.igdb.com/games/delta-force--1"", ""plataformas"": [""Xbox Series X|S"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""PlayStation 5""], ""raw_genres"": [""Tactical"", ""Shooter"", ""Action"", ""Warfare""]}"
134560,Metal: Hellsinger,2022,"Adventure, Horror, Action, Shooter, Fantasy, Music",82.31,85,https://images.igdb.com/igdb/image/upload/t_cover_big/coan1t.jpg,"Strike terror into the hearts of demons and devils as you fight your way through eight Hells. Metal: Hellsinger is a rhythm FPS, brimming with diabolical enemies, powerful weapons, and metal music. Set out on an infernal journey in order to achieve the purest of goals: Vengeance.","{""slug"": ""metal-hellsinger"", ""igdb_url"": ""https://www.igdb.com/games/metal-hellsinger"", ""plataformas"": [""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Horror"", ""Action"", ""Shooter"", ""Fantasy"", ""Music""]}"
36543,Last Day of June,2017,"Adventure, Puzzle, Role-playing (RPG), Drama, Indie",75.86,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1q7s.jpg,"A deep, interactive adventure about love and loss, beautifully depicted and offering an intense cinematic experience. What would you do to save the one you love?","{""slug"": ""last-day-of-june"", ""igdb_url"": ""https://www.igdb.com/games/last-day-of-june"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Puzzle"", ""Role-playing (RPG)"", ""Drama"", ""Indie""]}"
27094,Stories Untold,2017,"Adventure, Horror, Puzzle, Science fiction, Indie",78.53,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co45ws.jpg,"Stories Untold is a compilation tape of four episodes from the now cancelled series of the same name, including a remaster of the original pilot episode “The House Abandon”.","{""slug"": ""stories-untold"", ""igdb_url"": ""https://www.igdb.com/games/stories-untold"", ""plataformas"": [""PlayStation 4"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Adventure"", ""Horror"", ""Puzzle"", ""Science fiction"", ""Indie""]}"
15537,Samorost 3,2016,"Adventure, Point-and-click, Puzzle, Comedy, Fantasy, Science fiction, Indie",77.4,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1uye.jpg,"Samorost 3 is an exploration adventure and puzzle game from the award-winning creators of Machinarium and Botanicula. Travel across space to nine unique worlds teeming with colorful challenges, creatures and surprises to discover, brought to life with beautiful artwork, sound and music.","{""slug"": ""samorost-3"", ""igdb_url"": ""https://www.igdb.com/games/samorost-3"", ""plataformas"": [""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Comedy"", ""Fantasy"", ""Science fiction"", ""Indie""]}"
4622,Super Contra,1988,"Platform, Arcade, Action, Shooter, Science fiction",66.34,85,https://images.igdb.com/igdb/image/upload/t_cover_big/coac91.jpg,"Super Contra is a Run and Gun-style action game produced by Konami, originally released as a coin-operated arcade game in 1988. It is the sequel to the original Contra and the second game in the Contra series released for the arcades. Like in the original game, the game centers on soldiers Bill Rizer and Lance Bean, who are once again assigned to protect the Earth from an army of alien invaders. The game features standard side-scrolling stages, as well as all new overhead stages in lieu of the original game's ""3D"" stages.","{""slug"": ""super-contra"", ""igdb_url"": ""https://www.igdb.com/games/super-contra"", ""plataformas"": [""Arcade"", ""PC (Microsoft Windows)"", ""DOS"", ""Amiga""], ""raw_genres"": [""Platform"", ""Arcade"", ""Action"", ""Shooter"", ""Science fiction""]}"
4174,SSX 3,2003,"Action, Racing, Sport",89.61,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1o4m.jpg,"Players can discover the open mountain in the newest version of the smash-hit SSX snowboarding franchise.  SSX 3 allows gamers to go anywhere gravity will take them. Players will discover a colossal mountain where they can immerse themselves in a free-roaming snow paradise. The ultimate all-mountain experience, SSX 3 features all-new events and courses, awe-inspiring tricks and a cast of cool, customisable characters. Discover the open terrain, explore its hidden crevices, and conquer its peaks.  Produced under the EA SPORTS BIG brand, the SSX 3 development team at EA Canada is adding technologies that bring to life rich natural graphics such as snow that sparkles and blows in the wind and realistic character shadowing. A new gameplay experience allows users to seamlessly ride from one awesome area to the next- entering competitions, taking on Big Challenges and discovering hidden collectibles. SSX 3 has blown out the trick component with unlimited combos and new, over-the-top tricks.  In addition to the new boarding venues, Big Challenges rewards players for completing any of the more than 100 unique challenges as they explore the mountain's vast world. Grind billboards, board press logs, even hand plant the fence line.  The musical soundtrack features a broad range of music from artists including the X-Ecutioners, Felix Da Housecat, Queens of the Stone Age, N.E.R.D., and many more.","{""slug"": ""ssx-3"", ""igdb_url"": ""https://www.igdb.com/games/ssx-3"", ""plataformas"": [""Xbox"", ""Nintendo GameCube"", ""PlayStation 2""], ""raw_genres"": [""Action"", ""Racing"", ""Sport""]}"
3241,Cookie Clicker,2013,"Simulator, Point-and-click, Horror, Strategy, Comedy, Business, Science fiction, Indie",78.8,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co8e5m.jpg,"Cookie Clicker is a Javascript-based browser video game written by French programmer Julien Thiennot, better known as ""Orteil"". The point of the game is to bake cookies as fast as possible, to have a large number of cookies, and to have a lot of milk; notably, however, there is no true end to the gameplay. At the beginning of the game, the player bakes cookies solely by clicking on a giant cookie, gaining one cookie each time it is clicked. Once the player has enough cookies, they can use them to buy items that will bake more cookies automatically. The seemingly endless gameplay makes it a game that can last an indefinite amount of time.","{""slug"": ""cookie-clicker"", ""igdb_url"": ""https://www.igdb.com/games/cookie-clicker"", ""plataformas"": [""Xbox Series X|S"", ""Web browser"", ""PlayStation 4"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Mac"", ""Xbox One"", ""Nintendo Switch""], ""raw_genres"": [""Simulator"", ""Point-and-click"", ""Horror"", ""Strategy"", ""Comedy"", ""Business"", ""Science fiction"", ""Indie""]}"
3119,Metin2,2006,"Adventure, Action, Role-playing (RPG), Fantasy, Science fiction",65.14,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tln.jpg,"The appearance of the Metin stones has torn deep rifts through the once flourishing world of the Dragon God. War has erupted between the kingdoms – wild animals have transformed into fearsome beasts and the dead have arisen to bloodthirsty, demonic life. Defend your kingdom and hurl yourself into incredible battles full of action and magic. Raise your weapons against the forces of evil and become a living legend in one of Europe’s biggest MMORPGs!","{""slug"": ""metin2"", ""igdb_url"": ""https://www.igdb.com/games/metin2"", ""plataformas"": [""PC (Microsoft Windows)""], ""raw_genres"": [""Adventure"", ""Action"", ""Role-playing (RPG)"", ""Fantasy"", ""Science fiction""]}"
2175,The Cave,2013,"Adventure, Platform, Puzzle, Action, Comedy, Fantasy",70.91,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co7aig.jpg,"SEGA of America Inc. and Double Fine Productions have joined forces with legendary game designer, Ron Gilbert, to create The Cave. In this 2D puzzle action and adventure game, players will assemble a team of three from seven unlikely adventurers, each with their own unique personalities and stories. From there, you will descend into the mysterious depths to explore locations including a subterranean amusement park and a medieval castle, not to mention a fully armed and ready-to-launch nuclear tipped ICBM. The Cave awaits.","{""slug"": ""the-cave"", ""igdb_url"": ""https://www.igdb.com/games/the-cave"", ""plataformas"": [""PlayStation 3"", ""Ouya"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Wii U"", ""Xbox 360"", ""Xbox One""], ""raw_genres"": [""Adventure"", ""Platform"", ""Puzzle"", ""Action"", ""Comedy"", ""Fantasy""]}"
1617,Mortal Kombat vs. DC Universe,2008,"Fighting, Action",69.27,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1y13.jpg,"In this arcade-style fighting game, both DC and Mortal Kombat universes are represented by 10 champions each, and one ""boss"" character, for a total of 22 fighters. Play is similar to the 2D Mortal Kombat games (with some 3D elements), focusing more on the special move aspect than the complex combos found in the previous three games (Deadly Alliance, Deception, Armageddon).  As with any Mortal Kombat game, Fatalities are still present for the Kombatants and villains, though slightly toned down to meet the DC standards of heroes such as Superman and Batman keeping to their moral code and not killing their opponent. As a result, the DC heroes perform ""Heroic Brutalities"", which effectively put their opponent out of commission.","{""slug"": ""mortal-kombat-vs-dc-universe"", ""igdb_url"": ""https://www.igdb.com/games/mortal-kombat-vs-dc-universe"", ""plataformas"": [""PlayStation 3"", ""Xbox 360""], ""raw_genres"": [""Fighting"", ""Action""]}"
1151,Broken Sword: The Sleeping Dragon,2003,"Adventure, Point-and-click, Puzzle, Mystery, Historical, Thriller, Drama, Fantasy",65.5,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1v0a.jpg,"Broken Sword: The Sleeping Dragon moves away from the 2D point-and-click concept from the earlier games and features a full 3D world, with a camera that does not rotate, but uses fixed cinematic perspectives, combined with full 5.1 sound. For the Windows version the game is no longer controlled through the mouse, but now through the keyboard, for the movement of the characters as well as all the actions.  The player alternately controls George or Nico. Next to typical adventure gameplay such as exploration, conversations, and searching and combining items, there are also a few action sequences. The characters can duck, sneak, hang from ledges and move crates to reach higher areas.","{""slug"": ""broken-sword-the-sleeping-dragon"", ""igdb_url"": ""https://www.igdb.com/games/broken-sword-the-sleeping-dragon"", ""plataformas"": [""Xbox"", ""PC (Microsoft Windows)"", ""PlayStation 2""], ""raw_genres"": [""Adventure"", ""Point-and-click"", ""Puzzle"", ""Mystery"", ""Historical"", ""Thriller"", ""Drama"", ""Fantasy""]}"
454,The Lost Vikings,1993,"Platform, Strategy, Puzzle, Action, Comedy, Fantasy, Science fiction",76.0,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co65yo.jpg,"The Lost Vikings is a puzzle-platform video game developed by Silicon & Synapse (now Blizzard Entertainment) and published by Interplay.  The game features infinite opportunities of retries in case the player loses one of the Vikings.  In 2015, The Lost Vikings were added as a playable hero in Heroes of the Storm, allowing players to control the three Vikings as individual units, making a unique departure from the typical heroes available.  Character abilities:  All three Vikings (Erik, Baleog and Olaf) have three health points which they can lose by getting hurt by enemies or by falling from great heights, and the ability to carry and use items, mainly keys, bombs, and food (which restore health points). Each of the Vikings has a unique set of abilities:  Erik can run faster than the other two, can jump, and can bash through some walls (and enemies) with his helmet. Baleog can kill enemies with his sword, or from a distance with his bow (and a ""life-time supply of arrows""). The bow can also be used to hit switches from a distance. Olaf can block enemies and their projectiles with his shield, and use his shield as a hang glider. Olaf's shield can also be used as a stepping stone for Erik to enable him to reach higher ground, which would not be possible without the shield.","{""slug"": ""the-lost-vikings"", ""igdb_url"": ""https://www.igdb.com/games/the-lost-vikings"", ""plataformas"": [""Super Nintendo Entertainment System"", ""Super Famicom""], ""raw_genres"": [""Platform"", ""Strategy"", ""Puzzle"", ""Action"", ""Comedy"", ""Fantasy"", ""Science fiction""]}"
433,The Chronicles of Riddick: Assault on Dark Athena,2009,"Stealth, Science fiction, Shooter, Action",80.85,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co8bqs.jpg,"The Chronicles of Riddick: Assault on Dark Athena is a new, action stealth first person shooter set in the rich, futuristic, sci-fi world of the Riddick film saga. The game features a rich storyline, intriguing, developed characters, and the voice acting of Vin Diesel. The Chronicles of Riddick: Assault on Dark Athena follows up the story from the original game title as Riddick must now flee the Dark Athena, following his harrowing escape from the notorious Butcher Bay prison. During the adventure, Richard B. Riddick must escape the predatory Merc-ship Dark Athena using stealth and action to overcome its merciless crew and challenge the nefarious Captain Revas.","{""slug"": ""the-chronicles-of-riddick-assault-on-dark-athena"", ""igdb_url"": ""https://www.igdb.com/games/the-chronicles-of-riddick-assault-on-dark-athena"", ""plataformas"": [""PlayStation 3"", ""PC (Microsoft Windows)"", ""Mac"", ""Xbox 360""], ""raw_genres"": [""Stealth"", ""Science fiction"", ""Shooter"", ""Action""]}"
138,LEGO Indiana Jones 2: The Adventure Continues,2009,"Kids, Adventure, Platform, Puzzle, Action, Historical, Comedy",70.6,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co6up6.jpg,"LEGO Indy is back in his biggest adventure yet. Battle through all four movies, including all-new levels from the original adventures and your favorite new moments from The Kingdom of the Crystal Skull... or in true LEGO fashion, get creative and build your own levels to play with friends!  New modes including two-player drop-in, drop-out split-screen gameplay lets you play together with your friends and family like never before.","{""slug"": ""lego-indiana-jones-2-the-adventure-continues"", ""igdb_url"": ""https://www.igdb.com/games/lego-indiana-jones-2-the-adventure-continues"", ""plataformas"": [""PlayStation 3"", ""Wii"", ""PC (Microsoft Windows)"", ""Mac"", ""PlayStation Portable"", ""Xbox 360""], ""raw_genres"": [""Kids"", ""Adventure"", ""Platform"", ""Puzzle"", ""Action"", ""Historical"", ""Comedy""]}"
83,Baldur's Gate: Dark Alliance,2001,"Role-playing (RPG), Fantasy, Action, Hack and slash/Beat 'em up",83.24,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co1tay.jpg,"Baldur’s Gate: Dark Alliance is a revolutionary action adventure with an epic tale of intrigue, fierce alliances, explosive spell effects and highly detailed creatures and environments. Baldur’s Gate: Dark Alliance is a benchmark of technology and gameplay.","{""slug"": ""baldur-s-gate-dark-alliance"", ""igdb_url"": ""https://www.igdb.com/games/baldur-s-gate-dark-alliance"", ""plataformas"": [""Xbox Series X|S"", ""Xbox"", ""PlayStation 4"", ""Nintendo GameCube"", ""Linux"", ""Android"", ""PC (Microsoft Windows)"", ""iOS"", ""Mac"", ""Xbox One"", ""Nintendo Switch"", ""PlayStation 2""], ""raw_genres"": [""Role-playing (RPG)"", ""Fantasy"", ""Action"", ""Hack and slash/Beat 'em up""]}"
23,System Shock,1994,"Role-playing (RPG), Science fiction, Shooter, Action",92.55,85,https://images.igdb.com/igdb/image/upload/t_cover_big/co4e44.jpg,"A seminal cyberpunk first-person exploratory adventure game with RPG elements in which, waking up in the Citadel Space Station, a lone hacker has to survive corrupted enemies and collect audio logs and equipment from former station workers in order to shut down SHODAN, the station's artificial intelligence that has killed everyone on board and now intends to destroy the world.","{""slug"": ""system-shock"", ""igdb_url"": ""https://www.igdb.com/games/system-shock"", ""plataformas"": [""PC-9800 Series"", ""PC (Microsoft Windows)"", ""Mac"", ""DOS""], ""raw_genres"": [""Role-playing (RPG)"", ""Science fiction"", ""Shooter"", ""Action""]}"
239392,Mortal Kombat 1,2023,"Fighting, Adventure, Fantasy, Action",80.45,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co9b8f.jpg,"A new era has begun. It's In Our Blood. Discover a reborn Mortal Kombat Universe created by Fire God Liu Kang. Mortal Kombat 1 ushers in a new era of the iconic franchise with a new fighting system, game modes, and Fatalities!","{""slug"": ""mortal-kombat-1--1"", ""igdb_url"": ""https://www.igdb.com/games/mortal-kombat-1--1"", ""plataformas"": [""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Nintendo Switch""], ""raw_genres"": [""Fighting"", ""Adventure"", ""Fantasy"", ""Action""]}"
191897,Aperture Desk Job,2022,"Adventure, Puzzle, Action, Comedy, Science fiction",72.88,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co4ibh.jpg,"Aperture Desk Job reimagines the been-there-done-that genre of walking simulators and puts them in the lightning-spanked, endorphin-gorged world of sitting still behind things.  You play as an entry-level nobody on their first day at work — your heart full of hope and your legs full of dreams, eager to climb that corporate ladder. But life’s got other plans, and they all involve chairs.  Designed as a free playable short for Valve’s new Steam Deck, Desk Job walks you through the handheld’s controls and features, while not being nearly as boring as that sounds.  Lower your expectations: This is not a sequel to Portal. Now get ready to raise them slightly, because it is in the expanded universe of those games. Desk Job puts you squarely in the driver’s seat at Aperture Science. Then quickly removes the driving part and adds a desk in front of the seat.","{""slug"": ""aperture-desk-job"", ""igdb_url"": ""https://www.igdb.com/games/aperture-desk-job"", ""plataformas"": [""Linux"", ""PC (Microsoft Windows)""], ""raw_genres"": [""Adventure"", ""Puzzle"", ""Action"", ""Comedy"", ""Science fiction""]}"
149657,Blue Prince,2025,"Adventure, Strategy, Puzzle, Mystery, Indie",88.51,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co9mzd.jpg,"Welcome to Mt. Holly, where every dawn unveils a new mystery. Navigate through shifting corridors and ever-changing chambers in this genre-defying strategy puzzle adventure. But will the unpredictable path you create lead you to the rumored Room 46?","{""slug"": ""blue-prince"", ""igdb_url"": ""https://www.igdb.com/games/blue-prince"", ""plataformas"": [""Xbox Series X|S"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Mac""], ""raw_genres"": [""Adventure"", ""Strategy"", ""Puzzle"", ""Mystery"", ""Indie""]}"
119270,Tales of Arise,2021,"Role-playing (RPG), Adventure, Fantasy, Action",85.06,84,https://images.igdb.com/igdb/image/upload/t_cover_big/co5ls2.jpg,"On the planet Dahna, reverence has always been given to Rena--the planet in the sky--as a land of the righteous and divine. Stories handed down for generations became truth and masked reality for the people of Dahna. For 300 years, Rena has ruled over Dahna, pillaging the planet of its resources and stripping people of their dignity and freedom.  Our tale begins with two people, born on different worlds, each looking to change their fate and create a new future. Featuring a diverse cast of characters, intuitive and rewarding combat system, and a captivating story set in a lush world worth fighting for, Tales of Arise delivers a first-class JRPG experience.","{""slug"": ""tales-of-arise"", ""igdb_url"": ""https://www.igdb.com/games/tales-of-arise"", ""plataformas"": [""Xbox Series X|S"", ""PlayStation 4"", ""PC (Microsoft Windows)"", ""PlayStation 5"", ""Xbox One""], ""raw_genres"": [""Role-playing (RPG)"", ""Adventure"", ""Fantasy"", ""Action""]}"
