id,titulo,ano_lancamento,titulos_alternativos
1225712,Alien Sex Phone Psycho,1994.0,['Alien Sex Phone Psycho']
88103,Emmanuelle in Space 2: A World of Desire,1994.0,['Emmanuelle in Space 2: A World of Desire']
401618,A Nice Arrangement,1994.0,['A Nice Arrangement']
357120,Secret Sins of the Father,1994.0,['Secret Sins of the Father']
376170,Nag-iisang Bituin,1994.0,"['Nag-iisang Bituin', 'One and Only Star']"
367530,1000 Rosen,1994.0,"['1,000 Roses', '1000 Rosen']"
704011,Vampira,1994.0,['Vampira']
359494,Kashmeeram,1994.0,['Kashmeeram']
447213,Lou n'a pas dit non,1994.0,"[""Lou n'a pas dit non"", 'Lou Didn’t Say No']"
270670,Temptation,1994.0,['Temptation']
542319,NINKU－忍空ー ナイフの墓標,1994.0,"['Ninku: Tomb of Knives', 'NINKU－忍空ー ナイフの墓標']"
14237,Brainscan: Jogo Mortal,1994.0,['Brainscan']
219841,Warrior Spirit,1994.0,['Warrior Spirit']
576498,Tylko strach,1994.0,"['Tylko strach', 'Nothing But Fear']"
437082,連続ONANIE 乱れっぱなし,1994.0,"['連続ONANIE 乱れっぱなし', 'Keep on Masturbating: Non-Stop Pleasure']"
278928,הגמל המעופף,1994.0,"['הגמל המעופף', ""HaGamal Hame'ofef""]"
80938,Aavesham,1994.0,['Aavesham']
33560,Totalmente Fodido,1994.0,['Totally F***ed Up']
926685,Mustang: The Hidden Kingdom,1994.0,['Mustang: The Hidden Kingdom']
108501,Parole Violators,1994.0,['Parole Violators']
534058,Hey Stranger,1994.0,['Hey Stranger']
374213,The Norfin Adventures: A Norfin Noel,1994.0,['The Norfin Adventures: A Norfin Noel']
124485,Retrato de uma Garota do Fim dos Anos 60 em Bruxelas,1994.0,"['Portrait d’une jeune fille de la fin des années 60 à Bruxelles', 'Portrait of a Young Girl at the End of the 60s in Brussels']"
160152,Seasons of the Heart,1994.0,['Seasons of the Heart']
78602,Magudikkaran,1994.0,['Magudikkaran']
21947,APEX,1994.0,['A.P.E.X.']
81995,Bandit: Contra o Crime Organizado,1994.0,['Bandit: Beauty and the Bandit']
26958,Bonecos em Guerra: O Capítulo Final,1994.0,['Puppet Master 5']
110,A Fraternidade é Vermelha,1994.0,"['Red', 'Trois couleurs : Rouge']"
291629,The Fence,1994.0,['The Fence']
50797,O Sol Enganador,1994.0,"['Утомлённые солнцем', 'Burnt by the Sun']"
368087,A História de Carrie Buck,1994.0,['Against Her Will: The Carrie Buck Story']
104969,替天行道之殺兄,1994.0,"['Brother of Darkness', '替天行道之殺兄']"
188589,Babyfever,1994.0,['Babyfever']
120253,ジェノサイバー,1994.0,"['Genocyber', 'ジェノサイバー']"
734822,M.A.N.T.I.S.,1994.0,['M.A.N.T.I.S.']
75244,A Feast at Midnight,1994.0,['A Feast at Midnight']
16224,Plastic Little,1994.0,"['プラスチックリトル', 'Plastic Little']"
575839,Preen,1994.0,['Preen']
1000583,"Col. Billy Bibit, RAM",1994.0,"['Col. Billy Bibit, RAM']"
54804,Staggered,1994.0,['Staggered']
445096,Leave of Absence,1994.0,['Leave of Absence']
95700,Cone Sul: Sicario,1994.0,['Sicario']
11596,O Novo Pesadelo: O Retorno de Freddy Krueger,1994.0,['New Nightmare']
1400014,Ishq Mein Jeena Ishq Mein Marna,1994.0,['Ishq Mein Jeena Ishq Mein Marna']
77624,Mesmer,1994.0,['Mesmer']
716392,The Bishop's Story,1994.0,"[""The Bishop's Story""]"
45442,花旗少林,1994.0,"['花旗少林', 'The Hunt For The National Treasure']"
90148,De Amor e de Sombras,1994.0,['Of Love and Shadows']
1175737,After 68,1994.0,['After 68']
448925,Sangue Amargo / Sangue Inocente,1994.0,"['In the Best of Families: Marriage, Pride & Madness']"
576432,In the Line of Duty: The Price of Vengeance,1994.0,['In the Line of Duty: The Price of Vengeance']
363060,Enciende mi pasión,1994.0,"['Light My Passion', 'Enciende mi pasión']"
322112,Seevalaperi Pandi,1994.0,['Seevalaperi Pandi']
1123601,Sarigamapadani,1994.0,['Sarigamapadani']
1066482,Nagkataon...Nagkatagpo,1994.0,['Nagkataon...Nagkatagpo']
15419,कभी हाँ कभी ना,1994.0,"['कभी हाँ कभी ना', 'Kabhi Haan Kabhi Naa']"
271854,Maral tanié,1994.0,['Maral tanié']
433570,集団左遷,1994.0,"['集団左遷', 'Lifetime Insecurity']"
196944,C'était le 12 du 12 et Chili avait les blues,1994.0,"[""C'était le 12 du 12 et Chili avait les blues"", ""Chili's Blues""]"
161453,Zakhmi Dil,1994.0,['Zakhmi Dil']
49932,Whore 2,1994.0,['Whore 2']
303335,Kanoon,1994.0,"['Kanoon', 'The Law']"
1129101,The Secret Life of Houses,1994.0,['The Secret Life of Houses']
478474,Jai Maa Vaishno Devi,1994.0,['Jai Maa Vaishno Devi']
199755,Min fynske barndom,1994.0,"['Min fynske barndom', 'Carl, My Childhood Symphony']"
425711,The World of Hammer: Vamp,1994.0,['The World of Hammer: Vamp']
904288,Nandito Ako,1994.0,['Nandito Ako']
825894,Singapore Sling,1994.0,['Singapore Sling']
124537,Pillertrillaren,1994.0,['Pillertrillaren']
1391278,Shanks for the Memory,1994.0,['Shanks for the Memory']
68449,O Último Combate,1994.0,"['Grappler Baki', 'グラップラー刃牙']"
534227,Tutti gli anni una volta l'anno,1994.0,"[""Tutti gli anni una volta l'anno"", 'Once a Year, Every Year']"
203848,Tiny Toon - Especial da Primavera,1994.0,['Tiny Toon Spring Break']
12475,Um Maluco no Exército,1994.0,['In the Army Now']
235039,Coming Out Under Fire,1994.0,['Coming Out Under Fire']
97802,Emmanuelle: Rainha da Galáxia,1994.0,['Emmanuelle: First Contact']
337931,Cortázar,1994.0,['Cortázar']
31334,四十七人の刺客,1994.0,"['47 Ronin', '四十七人の刺客']"
161450,इक्के पे इक्का,1994.0,"['Ikke Pe Ikka', 'इक्के पे इक्का']"
184101,State of Emergency,1994.0,['State of Emergency']
239122,REW-FFWD,1994.0,['REW-FFWD']
1003063,難波金融伝 ミナミの帝王 劇場版IV 破産-乗っ取り,1994.0,"['The King of Minami: Bankruptcy Takeover', '難波金融伝 ミナミの帝王 劇場版IV 破産-乗っ取り']"
521675,Obstruction of Justice,1994.0,['Obstruction of Justice']
1454862,東京BABYLON 2,1994.0,"['Tokyo Babylon 2', '東京BABYLON 2']"
212060,A Child's Cry for Help,1994.0,"[""A Child's Cry for Help""]"
251617,Shakedown: Return of the Sontarans,1994.0,['Shakedown: Return of the Sontarans']
573805,女ざかり,1994.0,"['Turning Point', '女ざかり']"
30526,Pentathlon - Uma Disputa Mortal,1994.0,['Pentathlon']
69467,Il giudice ragazzino,1994.0,"['Il giudice ragazzino', 'Law of Courage']"
471646,Finding Interest,1994.0,['Finding Interest']
438383,Fair Game,1994.0,['Fair Game']
202620,Caçada Sem Fim,1994.0,['Another Midnight Run']
49983,Ouro Inimigo,1994.0,['Enemy Gold']
98498,Elegia a Alexandre,1994.0,"['The Last Bolshevik', ""Le Tombeau d'Alexandre""]"
189299,The Haunting of Seacliff Inn,1994.0,['The Haunting of Seacliff Inn']
170807,臀撃おしおき娘ゴータマン～ゴータマン誕生篇,1994.0,"['Butt Attack Punisher Girl Gautaman: The Birth of Gautaman', '臀撃おしおき娘ゴータマン～ゴータマン誕生篇']"
543985,Superhoney,1994.0,['Superhoney']
143881,Suhaag,1994.0,['Suhaag']
518914,L'unico paese al mondo,1994.0,"[""L'unico paese al mondo"", 'The Only Country In The World']"
146093,Dr.スランプ アラレちゃん ほよよ!!助けたサメに連れられて..,1994.0,"['Dr.スランプ アラレちゃん ほよよ!!助けたサメに連れられて..', 'Dr. Slump Movie 08']"
579067,Ultimatum,1994.0,['Ultimatum']
1085835,Laggó,1994.0,['Laggó']
661041,Loyalty & Betrayal: The Story of the American Mob,1994.0,['Loyalty & Betrayal: The Story of the American Mob']
58457,O Templo Vermelho,1994.0,"['火燒紅蓮寺', 'Burning Paradise in Hell']"
483752,Il giorno del giudizio,1994.0,['Il giorno del giudizio']
115605,"Justino, un asesino de la tercera edad",1994.0,"['Justino', 'Justino, un asesino de la tercera edad']"
309087,Aame,1994.0,['Aame']
295943,Taken Alive,1994.0,['Taken Alive']
51576,ダークサイド・ブルース,1994.0,"['Darkside Blues', 'ダークサイド・ブルース']"
1002028,Hölderlin-Comics,1994.0,['Hölderlin-Comics']
461370,Natural Causes,1994.0,['Natural Causes']
108243,For the Love of Nancy,1994.0,['For the Love of Nancy']
82716,Princezna ze mlejna,1994.0,"['Princezna ze mlejna', 'The Watermill Princess']"
249980,Adharmam,1994.0,['Adharmam']
529671,Deceptions II: Edge of Deception,1994.0,['Deceptions II: Edge of Deception']
1026714,Day of Reckoning,1994.0,['Day of Reckoning']
249601,Colegas de Quarto,1994.0,['Roommates']
310380,Mainline Run,1994.0,['Mainline Run']
59930,O Verão de 76,1994.0,['The Inkwell']
1102052,Calliope,1994.0,['Calliope']
1015350,Hito-Chigai,1994.0,['Hito-Chigai']
356079,Police Rescue: The Movie,1994.0,['Police Rescue: The Movie']
113870,Forever,1994.0,['Forever']
81907,Os Fantasmas dos Natais Passados,1994.0,['A Christmas Carol']
244879,Blues Highway,1994.0,['Blues Highway']
680843,A Man You Don't Meet Every Day,1994.0,"[""A Man You Don't Meet Every Day""]"
649971,2001 Imagine,1994.0,['2001 Imagine']
201252,Return of the Boogeyman,1994.0,['Return of the Boogeyman']
33124,१९४२: ए लव स्टोरी,1994.0,"['1942: A Love Story', '१९४२: ए लव स्टोरी']"
583092,La Güera Chabela,1994.0,['La Güera Chabela']
552497,Robocop: A Missão Final,1994.0,['RoboCop: The Future of Law Enforcement']
20239,Fear of a Black Hat,1994.0,['Fear of a Black Hat']
396369,Deep Down,1994.0,['Deep Down']
419210,A Kiss Goodnight,1994.0,['A Kiss Goodnight']
283257,Abrakadabra,1994.0,['Abrakadabra']
203958,Una sombra ya pronto serás,1994.0,"['A Shadow You Soon Will Be', 'Una sombra ya pronto serás']"
438280,Milner,1994.0,['Milner']
222380,Stranglehold,1994.0,['Stranglehold']
699270,Kiss Vakond,1994.0,['Kiss Vakond']
201588,Eating Out,1994.0,['Eating Out']
804158,Thunder & Lightning,1994.0,['Thunder & Lightning']
1103236,Il tempo del ritorno,1994.0,['Il tempo del ritorno']
319237,Lemgo,1994.0,['Lemgo']
11310,Em Busca do Ouro Perdido,1994.0,"[""City Slickers II: The Legend of Curly's Gold""]"
409680,In a Time of Violence: The Line,1994.0,['In a Time of Violence: The Line']
33783,Isto é Pat: O Filme,1994.0,"[""It's Pat""]"
1044427,Perry Como's Irish Christmas,1994.0,"[""Perry Como's Irish Christmas""]"
350631,珠光寶氣,1994.0,"['珠光寶氣', 'Whatever You Want']"
103800,Vijaypath,1994.0,['Vijaypath']
977120,Men of the Month,1994.0,['Men of the Month']
458188,El Detective Cazanachas,1994.0,['El Detective Cazanachas']
788,Uma Babá Quase Perfeita,1993.0,['Mrs. Doubtfire']
603723,Clowning Around 2,1993.0,['Clowning Around 2']
137,Feitiço do Tempo,1993.0,['Groundhog Day']
111409,May Minamahal,1993.0,"['May Minamahal', 'Loving Someone']"
64084,Intenções Perigosas,1993.0,['Scorned']
27599,Lotta 2 - Lotta flyttar hemifrån,1993.0,"['Lotta 2 - Lotta flyttar hemifrån', 'Lotta Leaves Home']"
33408,Paixão Sem Limite,1993.0,['The Crush']
14919,Batman: A Máscara do Fantasma,1993.0,['Batman: Mask of the Phantasm']
168079,Cold Sweat,1993.0,['Cold Sweat']
170388,Irresistible Force,1993.0,['Irresistible Force']
104751,Showdown - A Hora de Vencer,1993.0,['Showdown']
40881,The Pickle,1993.0,['The Pickle']
11236,O Jardim Secreto,1993.0,['The Secret Garden']
39105,Dragon Ball Z: A Batalha nos Dois Mundos,1993.0,"['Dragon Ball Z: Movie 09', 'ドラゴンボールZ 銀河ギリギリ!! ぶっちぎりの凄い奴']"
9944,O Dossiê Pelicano,1993.0,['The Pelican Brief']
9409,Uma Nova Tocaia,1993.0,['Another Stakeout']
2149,Corpo em Evidência,1993.0,['Body of Evidence']
60505,Chantagem Fatal,1993.0,['Blind Side']
16370,"Aspen: Dinheiro, Sedução e Perigo",1993.0,['Aspen Extreme']
11041,A Família Buscapé,1993.0,['The Beverly Hillbillies']
189291,Tirano Banderas,1993.0,"['Banderas, the Tyrant', 'Tirano Banderas']"
15765,Tina - A Verdadeira História de Tina Turner,1993.0,"[""What's Love Got to Do with It""]"
1634,Free Willy,1993.0,['Free Willy']
95429,Quick,1993.0,['Quick']
15278,CB4 - Uma História Sem Rap End,1993.0,['CB4']
17796,Freaklândia - O Parque dos Horrores,1993.0,['Freaked']
52627,A Exterminadora,1993.0,['Knights']
9367,O Mariachi,1993.0,"['El Mariachi', 'Mariachi']"
41665,Fantozzi in paradiso,1993.0,"['Fantozzi in Heaven', 'Fantozzi in paradiso']"
11811,O Duende,1993.0,['Leprechaun']
1413,M. Butterfly,1993.0,['M. Butterfly']
16437,Cyborg 2,1993.0,['Cyborg 2']
78239,Operação Nervos de Aço,1993.0,['Full Eclipse']
43989,Sud,1993.0,"['Sud', 'South']"
65091,Loucuras em Hong Kong,1993.0,['The Gods Must Be Crazy IV']
127167,Morning Glory,1993.0,['Morning Glory']
36233,Posse: A Vingança de Jessie Lee,1993.0,['Posse']
108088,Bonus Malus,1993.0,['Bonus Malus']
29810,Sins of Desire,1993.0,['Sins of Desire']
44544,De blå ulvene,1993.0,"['De blå ulvene', 'The Blue Wolves']"
9593,O Último Grande Herói,1993.0,['Last Action Hero']
136244,Star,1993.0,['Star']
13203,O Genro dos Meus Sonhos,1993.0,['Son in Law']
79500,Meus Amigos Dinossauros,1993.0,['Prehysteria!']
38505,"Um, Dois, Três, Sol",1993.0,"['Un, deux, trois, soleil', '1, 2, 3, Sun']"
19931,O Clube da Felicidade e da Sorte,1993.0,['The Joy Luck Club']
10439,Abracadabra,1993.0,['Hocus Pocus']
11971,Muito Barulho Por Nada,1993.0,['Much Ado About Nothing']
45029,Aptas para Matar,1993.0,['Fit to Kill']
1049,Sommersby: O Retorno de um Estranho,1993.0,['Sommersby']
49299,Olhos De Serpente,1993.0,['Dangerous Game']
322592,Anjel milosrdenstva,1993.0,"['Anjel milosrdenstva', 'Angel of Mercy']"
931090,接吻和烟囱 キスと煙突,1993.0,"['接吻和烟囱 キスと煙突', 'Kissing and Chimneys']"
256177,Jack Reed: Badge of Honor,1993.0,['Jack Reed: Badge of Honor']
31911,Um Amor de Verdade,1993.0,['Mr. Wonderful']
124088,Ganhando Espaço,1993.0,['Just Another Girl on the I.R.T.']
251494,Legal Briefs,1993.0,['Legal Briefs']
279911,Under Investigation,1993.0,['Under Investigation']
191534,South Beach,1993.0,['South Beach']
72549,Stuttur frakki,1993.0,"['Stuttur frakki', 'Behind Schedule']"
18215,Encaixotando Helena,1993.0,['Boxing Helena']
2625,Mr. Jones,1993.0,['Mr. Jones']
95944,The Outfit,1993.0,['The Outfit']
60191,Magnificat,1993.0,['Magnificat']
39857,八仙飯店之人肉叉燒包,1993.0,"['The Eight Immortals Restaurant: The Untold Story', '八仙飯店之人肉叉燒包']"
51195,La Soif de l'or,1993.0,"[""La Soif de l'or"", 'The Thirst for Gold']"
923586,Przeklęta Ameryka,1993.0,"['Damned America', 'Przeklęta Ameryka']"
994462,Staying Afloat,1993.0,['Staying Afloat']
581792,Ciénaga,1993.0,['Ciénaga']
502521,Guwapings Dos,1993.0,['Guwapings Dos']
977677,Pulis Patola,1993.0,['Pulis Patola']
123111,Magique Emmanuelle,1993.0,['Magique Emmanuelle']
9607,Super Mario Bros.,1993.0,['Super Mario Bros.']
14572,Patlabor 2 - O Filme,1993.0,"['Patlabor 2', '機動警察パトレイバー 2 the Movie']"
364881,La febre d'or,1993.0,"[""La febre d'or""]"
50767,American Cyborg: O Exterminador de Aço,1993.0,['American Cyborg: Steel Warrior']
24231,Os Franco Atiradores,1993.0,['Gunmen']
162839,Krapatchouk,1993.0,['Krapatchouk']
61807,Ethan Frome,1993.0,['Ethan Frome']
46808,Tallinn pimeduses,1993.0,"['City Unplugged', 'Tallinn pimeduses']"
257001,Journey to the Center of the Earth,1993.0,['Journey to the Center of the Earth']
1499,As Tartarugas Ninja III,1993.0,['Teenage Mutant Ninja Turtles III']
42613,Det forsømte forår,1993.0,"['Det forsømte forår', 'The Lost Spring']"
108,A Liberdade é Azul,1993.0,"['Trois couleurs : Bleu', 'Blue']"
624254,Rosenbaum - Bländverk,1993.0,['Rosenbaum - Bländverk']
14282,Ninja Scroll: O Filme,1993.0,"['Jûbei ninpûchô', '獣兵衛忍風帖']"
292773,Deadly Rivals,1993.0,['Deadly Rivals']
10436,A Época da Inocência,1993.0,['The Age of Innocence']
91548,Ringue de Fogo 2,1993.0,['Ring of Fire II: Blood and Steel']
367633,Harley-Davidson: The American Motorcycle,1993.0,['Harley-Davidson: The American Motorcycle']
39749,Drömkåken,1993.0,"['Drömkåken', 'The Dream House']"
78133,Caminho de Pedras,1993.0,['A Home of Our Own']
66049,Krvavý román,1993.0,"['Krvavý román', 'Horror Story']"
25730,Svatba upírů,1993.0,"['Svatba upírů', 'The Vampire Wedding']"
54845,Arriscando Tudo,1993.0,['Trouble Bound']
41659,Minha Vida,1993.0,['My Life']
279592,Final Appeal,1993.0,['Final Appeal']
2259,A Casa dos Espíritos,1993.0,['The House of the Spirits']
8223,Kika,1993.0,['Kika']
124304,De eso no se habla,1993.0,"['De eso no se habla', ""I Don't Want to Talk About It""]"
44562,Ed e Sua Mãe Morta,1993.0,['Ed and His Dead Mother']
39324,"Dragon Ball Z: Gohan e Trunks, os Guerreiros do Futuro",1993.0,"['ドラゴンボールZ 絶望への反抗!! 残された超戦士・悟飯とトランクス', 'Dragon Ball Z Special 02 - The History of Trunks']"
301129,Hasti,1993.0,['Hasti']
184143,Rio Diablo,1993.0,['Rio Diablo']
251675,The Gifted,1993.0,['The Gifted']
37100,Sailor Moon R: A Promessa da Rosa,1993.0,"['劇場版 美少女戦士セーラームーンR', 'Sailor Moon R the Movie: Promise of the Rose']"
99373,GetEven,1993.0,['GetEven']
87078,Sutura,1993.0,['Suture']
73587,Cyborg Cop: A Guerra do Narcotráfico,1993.0,['Cyborg Cop']
139290,Teste rasate,1993.0,"['Teste rasate', 'Skinheads']"
65944,Beyond Suspicion,1993.0,['Beyond Suspicion']
108301,The Portrait,1993.0,['The Portrait']
11520,Dois Velhos Rabugentos,1993.0,['Grumpy Old Men']
103213,The Man from Left Field,1993.0,['The Man from Left Field']
79871,O Fruto Maduro,1993.0,"['Crazy Love', '蜜桃成熟時']"
72680,A Maldição do Dragão,1993.0,['The Curse of the Dragon']
94794,Blue,1993.0,['Blue']
271173,Jailbait,1993.0,['Jailbait']
37703,唐伯虎點秋香,1993.0,"['The Flirting Scholar', '唐伯虎點秋香']"
1575294,Mario Sandoval,1993.0,['Mario Sandoval']
38012,Fanfan,1993.0,"['Fanfan', 'Fanfan & Alexandre']"
113076,Gypsy Eyes,1993.0,['Gypsy Eyes']
465997,A-Girl,1993.0,['A-Girl']
446447,Desperate Journey: The Allison Wilcox Story,1993.0,['Desperate Journey: The Allison Wilcox Story']
21450,Nu,1993.0,['Naked']
10440,Um Misterioso Assassinato em Manhattan,1993.0,['Manhattan Murder Mystery']
395231,Aliwan Paradise,1993.0,['Aliwan Paradise']
10498,A Assassina,1993.0,['Point of No Return']
30149,Sunes sommar,1993.0,"[""Sune's Summer"", 'Sunes sommar']"
175682,Reencontro Mortal,1993.0,['Martial Outlaw']
81482,El amante bilingüe,1993.0,"['The Bilingual Lover', 'El amante bilingüe']"
218507,Foreign Affairs,1993.0,['Foreign Affairs']
8092,O Despertar de um Homem,1993.0,"[""This Boy's Life""]"
4722,Os Invasores de Corpos - A Invasão Continua,1993.0,['Body Snatchers']
72328,Desire,1993.0,['Desire']
5187,Three of Hearts,1993.0,['Three of Hearts']
183414,Schicksalsspiel,1993.0,['Schicksalsspiel']
9024,Por Amor ou Por Dinheiro,1993.0,['For Love or Money']
318335,The Genius,1993.0,['The Genius']
568587,1968. Szczęśliwego nowego roku,1993.0,"['Happy New Year 1968', '1968. Szczęśliwego nowego roku']"
57944,Profil Bas,1993.0,"['Profil Bas', 'Low Profile']"
463220,The Art of Conducting: Great Conductors of the Past,1993.0,['The Art of Conducting: Great Conductors of the Past']
40509,Recordações,1993.0,['Wrestling Ernest Hemingway']
107341,Estrela Negra,1993.0,['Relentless 3']
288668,A Morte como Herança,1993.0,['Tainted Blood']
28790,Arcade,1993.0,['Arcade']
283371,Wild Cactus,1993.0,['Wild Cactus']
54520,Unnatural Causes,1993.0,['Unnatural Causes']
9350,Risco Total,1993.0,['Cliffhanger']
10427,Morte por Encomenda,1993.0,['Red Rock West']
627110,REX 恐竜物語,1993.0,"['REX 恐竜物語', 'Rex: Dinosaur Story']"
10502,O Homem Sem Face,1993.0,['The Man Without a Face']
503206,Azzurro profondo,1993.0,['Azzurro profondo']
14587,Bhaji on the Beach,1993.0,['Bhaji on the Beach']
2444,La ardilla roja,1993.0,"['La ardilla roja', 'The Red Squirrel']"
17912,Gypsy,1993.0,['Gypsy']
345005,Taking Liberty,1993.0,['Taking Liberty']
18631,À Sombra de um Disfarce,1993.0,['Beyond the Law']
295045,Little Ninjas,1993.0,['Little Ninjas']
764210,Zamilovaná,1993.0,['Zamilovaná']
10419,Os Últimos Rebeldes,1993.0,['Swing Kids']
145979,Heartbeat,1993.0,['Heartbeat']
87330,Kadenang Bulaklak,1993.0,['Kadenang Bulaklak']
198441,"Louis, enfant roi",1993.0,"['Louis, enfant roi', 'Louis, the Child King']"
233390,Bitter Harvest,1993.0,['Bitter Harvest']
9739,O Demolidor,1993.0,['Demolition Man']
20339,Quem não Herda... Fica na Mesma,1993.0,['Splitting Heirs']
1366204,The Tempest,1993.0,['The Tempest']
6878,A Incrível Jornada,1993.0,['Homeward Bound: The Incredible Journey']
2088,O Sangue de Romeu,1993.0,['Romeo Is Bleeding']
245274,Adrift,1993.0,['Adrift']
137048,The Hawk,1993.0,['The Hawk']
12574,Um Tira e Meio,1993.0,['Cop & ½']
19553,Lifepod - O 9º Passageiro,1993.0,['Lifepod']
39327,The Music of Chance,1993.0,['The Music of Chance']
919151,Royal Celebration,1993.0,['Royal Celebration']
257565,Precious Victims,1993.0,['Precious Victims']
1080420,Doorways,1993.0,['Doorways']
10413,Vencer ou Morrer,1993.0,['Nowhere to Run']
155034,Iron Maiden: Donington Live 1992,1993.0,['Iron Maiden: Donington Live 1992']
161822,映画ドラえもん のび太とブリキの迷宮,1993.0,"['Nobita and Tin-Plate Labyrinth', '映画ドラえもん のび太とブリキの迷宮']"
217631,天若有情II：天長地久,1993.0,"['天若有情II：天長地久', 'A Moment of Romance 2']"
219003,"Sem Saida, Sem Volta",1993.0,"['No Escape, No Return']"
168954,Zámek v Čechách,1993.0,"['The Castle in Bohemia', 'Zámek v Čechách']"
37233,A Firma,1993.0,['The Firm']
2047,O Grande Assalto,1993.0,['The Real McCoy']
183590,Mr. Bluesman,1993.0,['Mr. Bluesman']
2887,E a Vida Continua,1993.0,['And the Band Played On']
159348,Official Denial,1993.0,['Official Denial']
12121,Feita Por Encomenda,1993.0,['Made in America']
352489,Spirit Rider,1993.0,['Spirit Rider']
173077,Muito Além do Cidadão Kane,1993.0,['Beyond Citizen Kane']
138934,Damini,1993.0,['Damini']
1144814,Terraces,1993.0,['Terraces']
10349,A Metade Negra,1993.0,['The Dark Half']
449313,Asesinos de narcos,1993.0,['Asesinos de narcos']
12780,Mestre Kam: A Lenda,1993.0,"['少年黃飛鴻之鐵馬騮', 'Iron Monkey: The Young Wong Fei Hong']"
68163,The Hidden II,1993.0,['The Hidden II']
21845,Sonho de Campeão,1993.0,['Rookie of the Year']
472538,Angie,1993.0,['Angie']
24909,A Idade da Violência,1993.0,['The Young Americans']
134521,Lukas' Child,1993.0,"[""Lukas' Child""]"
417751,El marido perfecto,1993.0,"['El marido perfecto', 'The Perfect Husband']"
35588,Gerônimo: Uma Lenda Americana,1993.0,['Geronimo: An American Legend']
52315,Chained Heat 2,1993.0,['Chained Heat 2']
1214205,Detectives on the Edge of a Nervous Breakdown,1993.0,['Detectives on the Edge of a Nervous Breakdown']
57250,Jona che visse nella balena,1993.0,"['Look to the Sky', 'Jona che visse nella balena']"
6,Uma Jogada do Destino,1993.0,['Judgment Night']
9800,Filadélfia,1993.0,['Philadelphia']
9644,Máquina Quase Mortífera,1993.0,"[""National Lampoon's Loaded Weapon 1""]"
624278,Sem Chance de Cura,1993.0,['Jericho Fever']
297297,Der Sandmann,1993.0,"['The Sandman', 'Der Sandmann']"
155513,Balanga,1993.0,"['Balanga', 'The Bash']"
34723,As Aventuras de Huck Finn,1993.0,['The Adventures of Huck Finn']
203968,Un'anima divisa in due,1993.0,"[""Un'anima divisa in due"", 'A Soul Split in Two']"
44435,Trauma,1993.0,"['Trauma', ""Dario Argento's Trauma""]"
11982,Olha Quem Está Falando Agora,1993.0,"[""Look Who's Talking Now!""]"
1136167,A.R.U. - Die Türsteher,1993.0,['A.R.U. - Die Türsteher']
450087,Midnight Kiss,1993.0,['Midnight Kiss']
690647,Tomorrow Calling,1993.0,['Tomorrow Calling']
95820,Love Bites,1993.0,['Love Bites']
436321,The Switch,1993.0,['The Switch']
409349,Linda,1993.0,['Linda']
728548,Zurvalec,1993.0,['Zurvalec']
25466,Ação Mutante,1993.0,"['Mutant Action', 'Acción mutante']"
12187,Morrendo e Aprendendo,1993.0,['Heart and Souls']
71140,Tortura Silenciosa,1993.0,['Hear No Evil']
61654,Bare Exposure,1993.0,['Bare Exposure']
36323,Jungledyret,1993.0,"['Jungledyret', 'Go Hugo Go']"
5051,O Bebê Santo de Mâcon,1993.0,['The Baby of Mâcon']
110619,Geetanjali,1993.0,['Geetanjali']
31000,Não Chame a Polícia!,1993.0,['Amos & Andrew']
12661,Dois Espiões e um Bebê,1993.0,['Undercover Blues']
293636,Hart to Hart Returns,1993.0,['Hart to Hart Returns']
196928,È pericoloso sporgersi,1993.0,"['È pericoloso sporgersi', 'Sundays on Leave']"
1111213,The Huntsman,1993.0,['The Huntsman']
90376,Amar Trair & Roubar,1993.0,"['Love, Cheat & Steal']"
512745,Amma Ponnu,1993.0,['Amma Ponnu']
27804,"Um Sonho, Dois Amores",1993.0,['The Thing Called Love']
30554,Um Estranho à Minha Porta,1993.0,['When a Stranger Calls Back']
367649,Divorce Law,1993.0,['Divorce Law']
215016,Chantilly Lace,1993.0,['Chantilly Lace']
264927,The American Clock,1993.0,['The American Clock']
10997,"Adeus, Minha Concubina",1993.0,"['Farewell My Concubine', '霸王别姬']"
180802,Uma Viagem ao Inferno,1993.0,['Voyage']
26672,The Thief and the Cobbler,1993.0,['The Thief and the Cobbler']
41653,Kådisbellan,1993.0,"['The Slingshot', 'Kådisbellan']"
6279,Mudança de Hábito 2 - Mais Loucuras no Convento,1993.0,['Sister Act 2: Back in the Habit']
192888,盲女72小時,1993.0,"['盲女72小時', 'Three Days of a Blind Girl']"
496308,Inside Edge,1993.0,['Inside Edge']
16130,La Classe américaine,1993.0,['La Classe américaine']
368130,Um Estranho no Espelho,1993.0,['A Stranger in the Mirror']
25389,Matinee: Uma Sessão Muito Louca,1993.0,['Matinee']
426174,Riders,1993.0,['Riders']
8494,Um Morto Muito Louco 2,1993.0,"[""Weekend at Bernie's II""]"
116554,Stalag Luft,1993.0,['Stalag Luft']
21057,Eu Posso Ouvir o Oceano,1993.0,"['I Can Hear the Sea', '海がきこえる']"
788121,Hellborn,1993.0,['Hellborn']
775627,Hallelujah,1993.0,['Hallelujah']
1109316,Fanfares,1993.0,['Fanfares']
24227,Força Excessiva,1993.0,['Excessive Force']
