isbn,titulo_pt,titulo_original,descricao,imagem_url,autores,paginas,categorias
9788580570250,A maldição do titã,The Titan's Curse (Percy Jackson and the Olympians  #3),"Um chamado do amigo Grover deixa Percy a postos para mais uma missão: dois novos meios-sangues foram encontrados, e sua ascendência ainda é desconhecida. Como sempre, Percy sabe que precisará contar com o poder de seus aliados heróis, com sua leal espada Contracorrente... e com uma caroninha da mãe. O que eles ainda não sabem é que os jovens descobertos não são os únicos em perigo: Cronos, o Senhor dos Titãs, arquitetou um de seus planos mais traiçoeiros, e nossos heróis serão presas fáceis. Um monstro ancestral foi despertado – um ser com poder suficiente para destruir o Olimpo –, e Ártemis, a única deusa capaz de encontrá-lo, desapareceu. Percy e seus amigos têm apenas uma semana para resgatar a deusa sequestrada e solucionar o mistério que ronda o monstro que ela caçava. Divertidíssima e repleta de ação, essa terceira aventura da série coloca nosso herói e seus aliados frente a frente com o maior desafio de suas vidas: a terrível profecia da maldição do titã. Best-seller da Veja",http://books.google.com/books/content?id=pkGwJkcNw-EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Rick Riordan,264,Young Adult Fiction
9788580570229,O mar de monstros,The Sea of Monsters (Percy Jackson and the Olympians  #2),"O Mar de Monstros é o segundo volume da série Percy Jackson e os olimpianos, best-seller do The New York Times. Nessa nova aventura, Percy e seus amigos estão em busca do Velocino de Ouro, único artefato mágico capaz de proteger da destruição seu lugar predileto e, até então, o mais seguro do mundo: o Acampamento Meio-Sangue. Com o envenenamento da árvore de Thalia por um inimigo misterioso, as fronteiras mágicas que protegem o Acampamento estão ameaçadas, e é preciso buscar o antídoto. Assim, nossos heróis partem em uma arriscada e incrível viagem pelo Mar de Monstros, localizado nas coordenadas 30-31-75-12: uma referência ao Triângulo das Bermudas. Lá, enfrentam seres fantásticos e muitos perigos e situações inusitadas, que põem à prova seu heroísmo e sua herança – quando Percy irá questionar se ser filho de Poseidon é uma honra ou uma terrível maldição. Combinando fatos contemporâneos com mitologia, fantasia com erudição, O Mar de Monstros diverte, encanta e ensina pais e filhos. Best-seller da Veja",http://books.google.com/books/content?id=mORT0kN1uBwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Rick Riordan,234,Young Adult Fiction
9788580575392,"LADRAO DE RAIOS, O (CAPA NOVA)",The Lightning Thief (Percy Jackson and the Olympians  #1),"O autor conjuga lendas da mitologia grega com aventuras no século XXI. Nelas, os deuses do Olimpo continuam vivos, ainda se apaixonam por mortais e geram filhos metade deuses, metade humanos, como os heróis da Grécia antiga. Marcados pelo destino, eles dificilmente passam da adolescência. Poucos conseguem descobrir sua identidade. O garoto-problema Percy Jackson é um deles. Tem experiências estranhas em que deuses e monstros mitológicos parecem saltar das páginas dos livros direto para a sua vida. Pior que isso - algumas dessas criaturas estão bastante irritadas. Um artefato precioso foi roubado do Monte Olimpo e Percy é o principal suspeito. Para restaurar a paz, ele e seus amigos - jovens heróis modernos - terão de fazer mais do que capturar o verdadeiro ladrão - precisam elucidar uma traição mais ameaçadora que a fúria dos deuses.",,"RICK RIORDAN, RICARDO GOUVEIA",400,
9788580575392,"LADRAO DE RAIOS, O (CAPA NOVA)",The Lightning Thief (Percy Jackson and the Olympians  #1),"O autor conjuga lendas da mitologia grega com aventuras no século XXI. Nelas, os deuses do Olimpo continuam vivos, ainda se apaixonam por mortais e geram filhos metade deuses, metade humanos, como os heróis da Grécia antiga. Marcados pelo destino, eles dificilmente passam da adolescência. Poucos conseguem descobrir sua identidade. O garoto-problema Percy Jackson é um deles. Tem experiências estranhas em que deuses e monstros mitológicos parecem saltar das páginas dos livros direto para a sua vida. Pior que isso - algumas dessas criaturas estão bastante irritadas. Um artefato precioso foi roubado do Monte Olimpo e Percy é o principal suspeito. Para restaurar a paz, ele e seus amigos - jovens heróis modernos - terão de fazer mais do que capturar o verdadeiro ladrão - precisam elucidar uma traição mais ameaçadora que a fúria dos deuses.",,"RICK RIORDAN, RICARDO GOUVEIA",400,
9788580869729,Morte de tinta,Inkheart (Inkworld  #1),"Mundo de Tinta é um universo onde ficção e realidade se confundem e também o nome da trilogia iniciada com o best-seller Coração de tinta, seguida de Sangue de tinta e que chega agora ao fim com Morte de tinta. Nesse universo, um ""língua encantada"" é alguém que, ao ler uma história em voz alta, tem o poder de trazer o mundo dos livros para a realidade, assim como viajar ele mesmo, e levar quem estiver por perto, para o mundo fantástico da palavra escrita. É o que aconteceu com Mo, um encadernador de livros, e sua família, quando um dia, ao ler em voz alta seu livro favorito - Coração de tinta -, ele manda a mulher para o mundo da ficção, trazendo em seu lugar alguns vilões da trama. Mo e sua filha Meggie acabaram transitando entre essa fronteira; viveram um bocado de aventuras nessas viagens e conheceram milhares de personagens incríveis - muitos deles malvados até a alma. Desta vez, com a ajuda de Dedo Empoeirado, Farid, Resa e Violante, Mo enfrenta o mais terrível de todos os vilões, o Cabeça de Víbora, numa batalha final, de vida ou morte. Mas, antes dela, personagens já conhecidos dos livros anteriores vivem suas aventuras. Fenoglio, o autor de Coração de tinta, tem que combater Orfeu, plagiador que se utiliza de passagens de seu livro para reescrever e manipular a história. Meggie, ao se apaixonar por Farid, se depara com as alegrias e decepções do primeiro amor. Resa, mãe de Meggie, traz em seu ventre um novo herdeiro. E Mortimer, nosso herói, que no Mundo de tinta assume a personalidade do Gaio, espécie de Robin Hood, tem que lutar contra o próprio personagem que interpreta, já que pouco a pouco começa a se confundir com ele e a se esquecer de quem é no mundo real.",http://books.google.com/books/content?id=CSeoBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Cornelia Funke,591,Juvenile Fiction
9788580869736,Sangue de tinta,Inkspell (Inkworld  #2),"Sangue de tinta dá seguimento à aventura de Meggie e seu pai, Mo, um encadernador de livros que tem o estranho dom de dar vida às palavras dos livros que lê em voz alta, fazendo seres das histórias surgirem à sua frente como que por mágica. No primeiro volume da trilogia Mundo de Tinta, a língua encantada de Mo traz à vida alguns personagens de um livro chamado Coração de tinta, e acaba mandando para dentro da trama a mãe da menina. Agora, neste segundo episódio, Meggie dá um jeito de entrar ela mesma no mundo fictício de Coração de tinta, onde tem o prazer de encontrar fadas, príncipes e saltimbancos que dançam com o fogo; e o sofrimento de acompanhar as artimanhas de vilões cruéis e sem misericórdia. Uma jornada sombria, repleta de fantasia e aventura.",http://books.google.com/books/content?id=4SWoBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Cornelia Funke,587,Juvenile Fiction
9789897875182,O Mundo Livre,The Metaphysical Club,"Um livro monumental e enciclopédico que se afigura imprescindível para compreender o pensamento, a arte e a cultura dominantes do século XX. Livro finalista do National Book Award Autor vencedor do Prémio Pulitzer Melhor livro de não-ficção do ano 2023: Público Um dos melhores livros do ano 2023: Expresso e Diário de Notícias Escrito como um romance com centenas de personagens, O Mundo Livre descreve e analisa as causas da afirmação dos Estados Unidos no panorama cultural do Ocidente, do final da Segunda Grande Guerra até ao desfecho da Guerra do Vietname, período que ficou conhecido como Guerra Fria. Da literatura, da música, das artes plásticas e performativas, das ciências ao cinema, de James Baldwin, John Cage, Andy Warhol, Elvis Presley, Susan Sontag e Hannah Arendt a Hollywood, nenhuma personagem ou tema, facto ou curiosidade escapam à narrativa lúcida e envolvente de Menand, neste livro saudado pela crítica internacional como «uma lufada de ar fresco» e uma obra «brilhante, absolutamente original e bem escrita» que oferece ao leitor o mosaico completo do pensamento e da arte do Ocidente no século XX. Os elogios da crítica: «Com mais de mil páginas, O Mundo Livre lê-se como um romance, numa teia de relações pessoais, artísticas e de pensamento que continua a marcar a actualidade.» Isabel Lucas, Público [5 estrelas] « O Mundo Livre entra naquela categoria de livros que tanto se podem ler indo do princípio ao fim, saboreando os seus 18 capítulos temáticos em sucessão, como visitando as partes que mais apelam no momento ao leitor. Idealmente, faz-se uma leitura inicial completa e a seguir passa-se a usá-lo como obra de referência.» Luís M. Faria, Expresso [5 estrelas] «Um livro épico.» The New York Times «O alcance e a abrangência deste livro são deslumbrantes. [Menand] empreendeu o que poucos escritores de história intelectual se atreveriam a fazer.» The Times Literary Supplement «Brilhante, absolutamente original e muito bem escrito.» The New York Times Book Review « O Mundo Livre apresenta um longo passeio panorâmico a uma era de mudança de paradigma.» The Washington Post «Notável. Um livro cativante e muitas vezes revelador, uma síntese ampla, ambiciosa e maravilhosamente elaborada da história intelectual e cultural.» Slate «Uma pintura sumptuosa do pós-guerra e da política global, de uma erudição primorosa aliada a uma prosa que não se consegue parar de ler. Hannah Arendt, James Baldwin, Jackson Pollock, Susan Sontag: todos estes titãs intelectuais e indivíduos imperfeitos ganham nova vida neste livro.» Oprah Daily «O estilo de Menand é vívido e claro, e o autor tem um grande olho para o episódio anedótico.» The New Republic «Brilhantemente concebido e executado... Uma conjugação hábil de história social e intelectual... Menand é um intérprete lúcido e cativante da época. Essencial.» Kirkus Reviews «Magistral... Menand oferece relatos lúcidos, rigorosamente elaborados e profundamente informados sobre os artistas, intelectuais e criadores de gosto que, durante a Guerra Fria, procuraram libertar-se dos sistemas intelectuais, artísticos, políticos e comerciais dominantes.» American Scholar",http://books.google.com/books/content?id=8DrsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Louis Menand,1282,History
9788581630007,O Clã dos Magos,The Magicians' Guild (Black Magician Trilogy  #1),"Todos os anos, os magos de Imardin reúnem-se para purifi car as ruas da cidade dos pedintes, criminosos e vagabundos. Mestres das disciplinas de magia, sabem que ninguém pode opor-se a eles. No entanto, seu escudo protetor não é tão impenetrável quanto acreditam. Enquanto a multidão é expurgada da cidade, uma jovem garota de rua, furiosa com o tratamento dispensado pelas autoridades a sua família e amigos, atira uma pedra ao escudo protetor, colocando nisso toda a raiva que sente. Para o espanto de todos que testemunham a ação, a pedra atravessa sem difi culdades a barreira e deixa um dos mágicos inconsciente. Trata-se de um ato inconcebível, e o maior medo da Clã de repente se concretiza: uma maga não treinada está à solta pelas ruas. Ela deve ser encontrada, e rápido, antes que seus poderes fiquem fora de controle e destruam a todos.",http://books.google.com/books/content?id=fY7U0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Trudi Canavan,0,Fiction
9788581632018,A aprendiz,The Novice (Black Magician Trilogy  #2),"Sozinha entre todos os aprendizes do Clã dos Magos, somente Sonea vem de uma classe menos privilegiada. No entanto, ela ganhou aliados poderosos, como Lorde Dannyl, recentemente promovido a Embaixador. Ele terá, agora, de partir para a corte de Elyne, deixando Sonea à mercê dos boatos maliciosos e mentirosos que seus inimigos continuam espalhando... até o Lorde Supremo entrar em cena. Entretanto, o preço do apoio de Akkarin é alto porque, em troca, Sonea deve proteger seus mistérios mais sombrios. Enquanto isso, a ordem que Dannyl está obedecendo, de buscar fatos sobre a longa pesquisa abandonada de Akkarin sobre o conhecimento mágico antigo, o está levando a uma extraordinária jornada, chegando cada vez mais perto de um futuro surpreendente e perigoso.",http://books.google.com/books/content?id=IvcpGTxKh4UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Trudi Canavan,621,Fiction
9788581632179,O lorde supremo,The High Lord (Black Magician Trilogy  #3),"Na cidade de Imardin, onde aqueles que têm magia têm poder, uma jovem garota de rua, adotada pelo Clã dos Magos, se encontra no centro de uma terrível trama que pode destruir o mundo todo. Sonea aprendeu muito no Clã, e os outros aprendizes agora a tratam com um respeito relutante. No entanto, ela não pode esquecer o que viu na sala subterrânea do Lorde Supremo — ou seu aviso de que o antigo inimigo do reino está crescendo em poder novamente. Conforme Sonea evolui no aprendizado, começa a duvidar da palavra do mestre de seu clã. Poderia a verdade ser tão aterrorizante quanto Akkarin afirma? Ou ele está tentando enganá-la para que Sonea o ajude em algum terrível esquema sombrio?",http://books.google.com/books/content?id=cGZttikumskC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Trudi Canavan,701,Fiction
9788581630007,O Clã dos Magos,The Magicians' Guild (Black Magician Trilogy  #1),"Todos os anos, os magos de Imardin reúnem-se para purifi car as ruas da cidade dos pedintes, criminosos e vagabundos. Mestres das disciplinas de magia, sabem que ninguém pode opor-se a eles. No entanto, seu escudo protetor não é tão impenetrável quanto acreditam. Enquanto a multidão é expurgada da cidade, uma jovem garota de rua, furiosa com o tratamento dispensado pelas autoridades a sua família e amigos, atira uma pedra ao escudo protetor, colocando nisso toda a raiva que sente. Para o espanto de todos que testemunham a ação, a pedra atravessa sem difi culdades a barreira e deixa um dos mágicos inconsciente. Trata-se de um ato inconcebível, e o maior medo da Clã de repente se concretiza: uma maga não treinada está à solta pelas ruas. Ela deve ser encontrada, e rápido, antes que seus poderes fiquem fora de controle e destruam a todos.",http://books.google.com/books/content?id=fY7U0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Trudi Canavan,0,Fiction
9788537813973,Metáforas históricas e realidades míticas,Historical Metaphors and Mythical Realities: Structure in the Early History of the Sandwich Islands Kingdom,"Quando chegou ao Havaí, no final do século XVIII, o capitão James Cook foi recebido como um deus.Tempos depois, foi assassinado também como um deus. Esse ato de aparente vitória dos havaianossobre os britânicos marcou, como explica com brilhantismo o antropólogo Marshall Sahlins, o núcleo da dominação do império colonial sobre as ilhas havaianas.",http://books.google.com/books/content?id=I3DTDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Marshall Sahlins,173,Social Science
9788582177624,O sumiço,A Void,"Este romance do francês Georges Perec é todo escrito sem a letra ""e"", a mais frequente da língua francesa. A inovação da obra não está, porém, apenas na falta da vogal, mas principalmente em fazer do desaparecimento da letra o próprio tema do livro e a lei maior à qual se deve toda a história. O autor cria um mundo de letras, povoado por seres de letras, cujo destino depende também das letras, e, principalmente, do sumiço de uma delas. Esta mirabolante história de investigação policial, cheia de mistério, bom-humor, romances e reviravoltas, vai além de um enredo intrigante, voltando-se para o ato da escrita e os jogos de linguagem que apontam para a própria língua, o francês – mutilado, porém. Para publicar uma versão em português, exigiu-se do tradutor uma constante tarefa de recriação desses jogos numa outra língua, também amputada de uma vogal que muitos julgariam imprescindível. O criativo trabalho realizado por José Roberto Andrade Féres, ou Zéfere – como prefere ser chamado –, nesta obra foi precedido do estudo de diversos artigos, dissertações e teses de estudiosos de Perec, assim como de tradutores da obra em outras línguas. A leitura d'O sumiço levará o leitor a querer jogar com Perec, desvendar suas pistas e encaixar as peças dos seus inúmeros quebra-cabeças. Enfim, um livro que é um verdadeiro (e divertido!) desafio para quem escreve, quem traduz e, claro, para quem lê.",http://books.google.com/books/content?id=JLSlDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Georges Perec,276,Literary Collections
9788582177624,O sumiço,Things: A Story of the Sixties; A Man Asleep,"Este romance do francês Georges Perec é todo escrito sem a letra ""e"", a mais frequente da língua francesa. A inovação da obra não está, porém, apenas na falta da vogal, mas principalmente em fazer do desaparecimento da letra o próprio tema do livro e a lei maior à qual se deve toda a história. O autor cria um mundo de letras, povoado por seres de letras, cujo destino depende também das letras, e, principalmente, do sumiço de uma delas. Esta mirabolante história de investigação policial, cheia de mistério, bom-humor, romances e reviravoltas, vai além de um enredo intrigante, voltando-se para o ato da escrita e os jogos de linguagem que apontam para a própria língua, o francês – mutilado, porém. Para publicar uma versão em português, exigiu-se do tradutor uma constante tarefa de recriação desses jogos numa outra língua, também amputada de uma vogal que muitos julgariam imprescindível. O criativo trabalho realizado por José Roberto Andrade Féres, ou Zéfere – como prefere ser chamado –, nesta obra foi precedido do estudo de diversos artigos, dissertações e teses de estudiosos de Perec, assim como de tradutores da obra em outras línguas. A leitura d'O sumiço levará o leitor a querer jogar com Perec, desvendar suas pistas e encaixar as peças dos seus inúmeros quebra-cabeças. Enfim, um livro que é um verdadeiro (e divertido!) desafio para quem escreve, quem traduz e, claro, para quem lê.",http://books.google.com/books/content?id=JLSlDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Georges Perec,276,Literary Collections
9786559282449,Qe regressem,Species of Spaces and Other Pieces,"""famosa é a façanha de Georges Perec, que escreve um livro inteiro eliminando A, I, O e U"" Umberto Eco Pouco tempo depois de ter lançado seu romance sem a vogal E, O sumiço, o autor francês Georges Perec escreveu Qe regressem, livro em que o E é a única vogal empregada. Bem como o escritor, o tradutor Zéfere passou a se dedicar ao trabalho monovocálico de Qe regressem depois de terminar o lipogramático O sumiço – tradução premiada com o Jabuti e com o Prêmio Literário Biblioteca Nacional em 2016. A narrativa, originalmente publicada em 1972, mescla de policial e erótico, conta a história de uma orgia organizada com o intuito de se roubarem joias. Na análise de Claude Burgelin, estudioso do autor, Perec promove ""na sua festa textual, uma festa sexual"". Qe regressem é uma obra experimental que explora as possibilidades da linguagem. Zéfere explica que o livro é uma obra de ""língua estrangeira"" dentro do português (assim como seu original com relação ao francês), pois a restrição vocálica exige a transgressão das normas cultas da escrita, a criação de uma nova ortografia, o uso de palavras e expressões inventadas, entre outros malabarismos que resultam em uma linguagem original e criativa. A restrição forma um jogo entre o autor, o enredo e o leitor, que é desafiado a descobrir os significados ocultos das palavras e frases.",http://books.google.com/books/content?id=BeHoEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Georges Perec,124,Literary Collections
9788521907510,O jovem audaz no trapézio voador e outras histórias,The Daring Young Man on the Flying Trapeze and Other Stories,"Engraçadas e nobres, as personagens miseráveis de Sorayan guiam seus passos no sentido da comunhão - se ela for para com o seu semelhante, o resultado é uma trama de raiz ética. Se a comunhão, no entanto, partir à procura do ser humano como um todo, o resultado é a transcedência. 'O jovem audaz no trapézio voador e outras histórias' traz estes dois tipos de comunhão, tendo como resultado uma obra de arte pungente.",,"William Saroyan, Fausto Wolff",223,
9788582177624,O sumiço,La disparition,"Este romance do francês Georges Perec é todo escrito sem a letra ""e"", a mais frequente da língua francesa. A inovação da obra não está, porém, apenas na falta da vogal, mas principalmente em fazer do desaparecimento da letra o próprio tema do livro e a lei maior à qual se deve toda a história. O autor cria um mundo de letras, povoado por seres de letras, cujo destino depende também das letras, e, principalmente, do sumiço de uma delas. Esta mirabolante história de investigação policial, cheia de mistério, bom-humor, romances e reviravoltas, vai além de um enredo intrigante, voltando-se para o ato da escrita e os jogos de linguagem que apontam para a própria língua, o francês – mutilado, porém. Para publicar uma versão em português, exigiu-se do tradutor uma constante tarefa de recriação desses jogos numa outra língua, também amputada de uma vogal que muitos julgariam imprescindível. O criativo trabalho realizado por José Roberto Andrade Féres, ou Zéfere – como prefere ser chamado –, nesta obra foi precedido do estudo de diversos artigos, dissertações e teses de estudiosos de Perec, assim como de tradutores da obra em outras línguas. A leitura d'O sumiço levará o leitor a querer jogar com Perec, desvendar suas pistas e encaixar as peças dos seus inúmeros quebra-cabeças. Enfim, um livro que é um verdadeiro (e divertido!) desafio para quem escreve, quem traduz e, claro, para quem lê.",http://books.google.com/books/content?id=JLSlDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Georges Perec,276,Literary Collections
9788500008016,Os irmãos Karamázov,Los hermanos Karamazov,"Um pai é morto pelo próprio filho. Em torno do parricídio desenvolve-se a obra de Fiódor Dostoiévski. Concentrando em cada um dos quatro filhos do velho Karamázov, Dostoiévski reflete os problemas da Rússia do século XIX e procura apresentar um painel dos dramas universais.",,Fyodor Dostoyevsky,744,
9788525042262,À sombra das raparigas em flor,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),"Os sete volumes de 'Em busca do tempo perdido' constituem um emaranhado complexo de personagens, cenas, detalhes que reaparecerão muito depois e somente aí adquirem seu real significado, articulados pela memória que, ativada por circunstâncias fortuitas, medita livre por diferentes campos, sendo as artes (particularmente a literatura) um dos mais frequentados. Neste volume, desenvolve-se e fenece o amor de Marcel por Gilberte, enquanto Swann, após o casamento, vai cada vez mais se aburguesando.",http://books.google.com/books/content?id=lczIncjGTP0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Marcel Proust, Mário Quintana",676,
9788525042262,À sombra das raparigas em flor,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),"Os sete volumes de 'Em busca do tempo perdido' constituem um emaranhado complexo de personagens, cenas, detalhes que reaparecerão muito depois e somente aí adquirem seu real significado, articulados pela memória que, ativada por circunstâncias fortuitas, medita livre por diferentes campos, sendo as artes (particularmente a literatura) um dos mais frequentados. Neste volume, desenvolve-se e fenece o amor de Marcel por Gilberte, enquanto Swann, após o casamento, vai cada vez mais se aburguesando.",http://books.google.com/books/content?id=lczIncjGTP0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Marcel Proust, Mário Quintana",676,
9786558300038,O homem ilustrado,The Illustrated Man,"Um dos livros mais celebrados de Ray Bradbury, autor de Fahrenheit 451, em nova edição e tradução O homem ilustrado traz o conto que inspirou a clássica canção “Rocket Man”, de Elton John Um homem sem nome e sem destino encontra um misterioso andarilho à beira da estrada. Sob a forma de ilustrações que se movem, as tatuagens do andarilho dão vida a cada um dos dezoito contos deste livro. O futuro, o passado e o presente navegam por histórias que formam um caleidoscópio, materializadas em gravuras marcadas na pele de um antigo trabalhador de circo. Em O homem ilustrado estão contos marcantes que inspiraram gerações, de “Rocket Man”, sucesso de Elton John, a produções hollywoodianas como “Gravidade”, são histórias dentro de uma história, que borram as barreiras dos gêneros literários e nos fazem perguntar se é este um romance ou um livro de contos, em que a fantasia e a ficção científica dão a chance de imaginar mundos possíveis. Ray Bradbury, autor de clássicos como Fahrenheit 451 e As crônicas marcianas, defende seu gênero literário como sendo a arte do possível, nunca do impossível: “A ficção científica é qualquer ideia que ocorre na cabeça e ainda não existe, mas logo existirá e mudará tudo para todos, e nada mais será como antes”.",http://books.google.com/books/content?id=UmIJEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Ray Bradbury,347,Fiction
9788585490041,Conversações,Proust And Signs: The Complete Text,"Coletânea de entrevistas concedidas por Gilles Deleuze ao longo de vinte anos - além de cartas e ensaios sobre política, literatura e televisão -, este volume forma uma excelente introdução ao pensamento do filósofo francês.",http://books.google.com/books/content?id=OTqxKowhyPgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Gilles Deleuze,240,Fiction
9786558945130,Germinal,Germinal,"Germinal de Émile Zola é uma obra crítica que explora as lutas sociais e econômicas durante a Revolução Industrial na França. Publicado em 1885, o romance faz parte da série ""Les Rougon-Macquart"" e foca nos brutais confrontos entre os trabalhadores das minas e os donos das minas, em um momento de crescente conflito entre as classes. Desde sua publicação, Germinal tem sido reconhecido como uma das obras mais importantes do naturalismo literário, e sua representação da luta de classes inspirou várias adaptações para teatro, cinema e televisão. O romance também reflete as tensões que ainda persistem nas sociedades contemporâneas, destacando a relevância das lutas pelos direitos trabalhistas e pela justiça social. Com sua crítica social afiada, Germinal continua sendo uma obra de grande impacto, não apenas por sua representação vívida da vida dos trabalhadores e da exploração industrial, mas também por sua capacidade de levantar questões sobre justiça, solidariedade e dignidade humana, temas que continuam ressoando no mundo moderno.",http://books.google.com/books/content?id=8k0hEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Émile Zola,676,Fiction
9786557143940,A obra,The Masterpiece,"Na Paris do final do século XIX, acompanhamos uma confraria de jovens idealistas em busca de uma renovação do meio artístico. O protagonista, Claude, é um pintor em busca obsessiva pelo modelo ideal. Ele encarna a determinação daqueles intelectuais combativos, e sua história nos permite testemunhar dramas e desacordos da época que permanecem como pontos sensíveis nos dias atuais.",http://books.google.com/books/content?id=mOfLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Zola Émile,364,Literary Collections
9786557143940,A obra,His Excellency (Les Rougon-Macquart  #6),"Na Paris do final do século XIX, acompanhamos uma confraria de jovens idealistas em busca de uma renovação do meio artístico. O protagonista, Claude, é um pintor em busca obsessiva pelo modelo ideal. Ele encarna a determinação daqueles intelectuais combativos, e sua história nos permite testemunhar dramas e desacordos da época que permanecem como pontos sensíveis nos dias atuais.",http://books.google.com/books/content?id=mOfLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Zola Émile,364,Literary Collections
9788574483184,O paraíso das damas,The Ladies' Paradise,"Neste romance de amor e aventuras comerciais, Zola descreve como uma fotografia a efervescente Paris de meados do século XIX. Denise é uma pobre órfã que precisa enfrentar uma (para ela e tantas outras recém-chegadas da província) terrível Paris. Dividida entre as maravilhas da grande loja de Octave Mouret e a tradição decadente da lojinha familiar, Denise vive e sofre as vicissitudes da miséria na grande cidade. Finalmente bem empregada no Paraíso das Damas, que está prestes a arruinar o antigo comércio de seu tio Baudu, a vida da moça melhora aos poucos, e estreitam-se suas relações com o rico patrão. A história de amor entre a empregadinha do comércio e o grande empresário funciona como um alinhavo descontraído para investigar temas contemporâneos. Zola tem um interesse particular pelas inovações nas áreas de urbanismo e arquitetura: é a época da grande reurbanização de Paris pelo Barão Haussmann, e do início do emprego de novas técnicas e materiais de construção. Décimo primeiro livro da saga de vinte volumes escrita por Zola de 1871 a 1893 - os Rougons-Macquarts, da qual Germinal também é parte integrante -, O Paraíso das Damas retoma personagens de outros livros, evoca temas recorrentes de Zola, além de reproduzir as mesmas descrições cuidadosas, fundadas em imensos trabalhos de pesquisa, que caracterizam a obra do grande autor naturalista.",http://books.google.com/books/content?id=dYZYEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Émile Zola,612,Fiction
9788578442002,A besta humana,La Bête humaine,"Escrito por Émile Zola, A besta humana é uma obra-prima da literatura clássica universal. Publicado pela primeira vez em 1890, transformou-se em um marco do naturalismo, do qual o autor foi o criador, teórico e maior expoente. Neste livro, Zola narra a história do maquinista ferroviário Jacques Lantier, que sofre de uma compulsão resultante do passado de vícios alcoólicos de seus pais e que trava uma dupla batalha: luta para domar sua própria hereditariedade e seus instintos e, ao mesmo tempo, manter sob controle as forças da energia a vapor que movem a locomotiva – a besta mecânica, tantas vezes humanizada no livro. Uma obra essencial e imperdível para os que, de uma forma ou de outra, se interessam pela condição humana.",http://books.google.com/books/content?id=3fGVDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Émile Zola,471,Fiction
9788578442002,A besta humana,The Earth,"Escrito por Émile Zola, A besta humana é uma obra-prima da literatura clássica universal. Publicado pela primeira vez em 1890, transformou-se em um marco do naturalismo, do qual o autor foi o criador, teórico e maior expoente. Neste livro, Zola narra a história do maquinista ferroviário Jacques Lantier, que sofre de uma compulsão resultante do passado de vícios alcoólicos de seus pais e que trava uma dupla batalha: luta para domar sua própria hereditariedade e seus instintos e, ao mesmo tempo, manter sob controle as forças da energia a vapor que movem a locomotiva – a besta mecânica, tantas vezes humanizada no livro. Uma obra essencial e imperdível para os que, de uma forma ou de outra, se interessam pela condição humana.",http://books.google.com/books/content?id=3fGVDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Émile Zola,471,Fiction
